Year: 2017  Month: 03  ID: LR2  ARGOS: 21360  Name: Laurie II           
2017  61  3  2 1200  -19.0 1000.7    4.9  132.0   81.3  444.0
2017  61  3  2 1300  -18.5 1000.3    5.5  126.0   78.6  444.0
2017  61  3  2 1400  -18.2 1000.2    4.5  124.0   72.9  444.0
2017  61  3  2 1500  -18.0  999.9    6.0  122.0   69.8  444.0
2017  61  3  2 1600  -18.2  999.7    7.0  118.0   67.6  444.0
2017  61  3  2 1700  -18.8  999.7    5.3  112.0   72.0  444.0
2017  61  3  2 1800  -19.1 1000.1    5.3  148.0   73.8  444.0
2017  61  3  2 1900  -19.9 1000.2    5.8  145.0   74.2  444.0
2017  61  3  2 2000  -19.5 1000.6    4.5  157.0   73.8  444.0
2017  61  3  2 2100  -19.2 1000.4    4.7  156.0   71.6  444.0
2017  61  3  2 2200  -19.0 1000.3    5.8  176.0   71.2  444.0
2017  61  3  2 2300  -19.6 1000.4    5.7  172.0   68.1  444.0
2017  62  3  3 0000  -19.2 1000.3    6.4  174.0   67.2  444.0
2017  62  3  3 0100  -19.1 1000.3    6.6  172.0   69.0  444.0
2017  62  3  3 0200  -19.1 1000.0    6.8  163.0   70.3  444.0
2017  62  3  3 0300  -19.0  999.6    7.2  169.0   76.9  444.0
2017  62  3  3 0400  -19.1  999.0    7.6  164.0   84.8  444.0
2017  62  3  3 0500  -19.2  999.0    7.2  159.0   82.6  444.0
2017  62  3  3 0600  -19.5  998.8    7.2  164.0   85.2  444.0
2017  62  3  3 0700  -19.6  998.7    7.2  172.0   86.6  444.0
2017  62  3  3 0800  -19.5  998.6    6.6  172.0   87.4  444.0
2017  62  3  3 0900  -19.5  998.2    8.0  173.0   91.0  444.0
2017  62  3  3 1000  -19.6  998.3    8.0  180.0   92.3  444.0
2017  62  3  3 1100  -19.2  997.6    8.8  167.0   92.3  444.0
2017  62  3  3 1200  -19.2  997.5    8.2  167.0   92.7  444.0
2017  62  3  3 1300  -19.0  997.4    8.2  162.0   92.7  444.0
2017  62  3  3 1400  -19.2  997.5    8.2  173.0   92.7  444.0
2017  62  3  3 1500  -19.2  997.2    7.4  170.0   92.3  444.0
2017  62  3  3 1600  -19.2  996.9    8.2  170.0   93.2  444.0
2017  62  3  3 1700  -19.2  996.8    7.6  181.0   91.8  444.0
2017  62  3  3 1800  -19.2  996.6    8.6  176.0   91.4  444.0
2017  62  3  3 1900  -18.9  996.7    7.6  179.0   91.4  444.0
2017  62  3  3 2000  -18.5  997.1    6.2  174.0   89.2  444.0
2017  62  3  3 2100  -18.4  996.8    6.4  186.0   84.4  444.0
2017  62  3  3 2200  -18.2  996.7    6.6  190.0   80.8  444.0
2017  62  3  3 2300  -19.1  996.7    8.0  181.0   80.4  444.0
2017  63  3  4 0000  -19.5  996.5    8.4  169.0   75.6  444.0
2017  63  3  4 0100  -18.6  996.6    6.6  195.0   66.3  444.0
2017  63  3  4 0200  -19.8  996.4    6.6  191.0   76.9  444.0
2017  63  3  4 0300  -19.6  996.1    4.9  202.0   72.5  444.0
2017  63  3  4 0400  -21.0  996.0    3.3  228.0   77.3  444.0
2017  63  3  4 0500  -22.5  996.1    2.9  253.0   82.2  444.0
2017  63  3  4 0600  -23.4  996.2    4.1  195.0   90.1  444.0
2017  63  3  4 0700  -24.1  996.1    4.1  226.0   89.6  444.0
2017  63  3  4 0800  -25.1  996.2    2.7  184.0   87.9  444.0
2017  63  3  4 0900  -25.6  996.2    2.5  172.0   87.0  444.0
2017  63  3  4 1000  -25.2  996.1    2.5  118.0   87.0  444.0
2017  63  3  4 1100  -26.4  996.6    2.9   89.0   84.8  444.0
2017  63  3  4 1200  -26.5  996.8    2.9  103.0   85.7  444.0
2017  63  3  4 1300  -26.6  997.1    2.3  105.0   84.8  444.0
2017  63  3  4 1400  -26.1  997.8    1.9  108.0   85.7  444.0
2017  63  3  4 1500  -23.1  998.1    2.7  118.0   88.8  444.0
2017  63  3  4 1600  -23.2  999.0    2.5   97.0   88.8  444.0
2017  63  3  4 1700  -23.6  999.4    2.1   94.0   88.3  444.0
2017  63  3  4 1800  -24.2 1000.3    1.6  119.0   89.2  444.0
2017  63  3  4 1900  -24.4 1001.2    1.9  181.0   88.3  444.0
2017  63  3  4 2000  -24.4 1002.1    2.1  146.0   89.2  444.0
2017  63  3  4 2100  -24.9 1002.6    4.9  173.0   86.6  444.0
2017  63  3  4 2200  -25.1 1003.5    5.1  176.0   78.6  444.0
2017  63  3  4 2300  -27.0 1004.3    6.2  201.0   76.9  444.0
2017  64  3  5 0000  -25.2 1004.9    7.2  208.0   78.2  444.0
2017  64  3  5 0100  -23.5 1005.6    6.2  180.0   75.6  444.0
2017  64  3  5 0200  -22.0 1006.2    7.8  214.0   77.8  444.0
2017  64  3  5 0300  -21.0 1006.3    7.0  208.0   78.6  444.0
2017  64  3  5 0400  -21.5 1006.0    7.8  197.0   80.8  444.0
2017  64  3  5 0500  -22.6 1006.1    8.2  205.0   84.4  444.0
2017  64  3  5 0600  -21.5 1006.1   10.3  195.0   88.3  444.0
2017  64  3  5 0700  -21.0 1006.3   13.1  212.0   89.6  444.0
2017  64  3  5 0800  -20.8 1006.8    8.8  200.0   91.0  444.0
2017  64  3  5 0900  -22.1 1007.0    6.8  198.0   89.6  444.0
2017  64  3  5 1000  -22.5 1007.1    5.8  214.0   88.8  444.0
2017  64  3  5 1100  -24.9 1006.9    5.7  197.0   87.0  444.0
2017  64  3  5 1200  -24.0 1006.8    6.0  186.0   87.9  444.0
2017  64  3  5 1300  -24.8 1006.6    6.0  167.0   86.6  444.0
2017  64  3  5 1400  -24.9 1006.5    5.5  181.0   86.6  444.0
2017  64  3  5 1500  -25.0 1006.4    4.7  181.0   86.6  444.0
2017  64  3  5 1600  -25.6 1006.4    4.1  202.0   86.1  444.0
2017  64  3  5 1700  -27.0 1006.1    2.9  190.0   84.4  444.0
2017  64  3  5 1800  -26.1 1005.8    2.9  176.0   86.1  444.0
2017  64  3  5 1900  -25.8 1005.8    3.9  170.0   86.6  444.0
2017  64  3  5 2000  -26.6 1005.5    3.7  156.0   78.2  444.0
2017  64  3  5 2100  -24.2 1005.5    4.5  170.0   75.1  444.0
2017  64  3  5 2200  -22.8 1005.3    4.5  164.0   69.0  444.0
2017  64  3  5 2300  -23.1 1005.0    3.7  164.0   62.4  444.0
2017  65  3  6 0000  -22.6 1005.0    3.7  170.0   60.2  444.0
2017  65  3  6 0100  -21.9 1004.7    3.7  164.0   59.3  444.0
2017  65  3  6 0200  -20.2 1004.3    3.5  167.0   55.3  444.0
2017  65  3  6 0300  -21.1 1004.0    3.3  180.0   50.0  444.0
2017  65  3  6 0400  -22.1 1003.6    3.3  169.0   58.8  444.0
2017  65  3  6 0500  -21.9 1003.3    2.3  214.0   52.2  444.0
2017  65  3  6 0600  -23.8 1002.8    3.5  160.0   65.0  444.0
2017  65  3  6 0700  -23.8 1002.5    3.9  164.0   72.9  444.0
2017  65  3  6 0800  -25.5 1002.3    3.1  172.0   77.8  444.0
2017  65  3  6 0900  -26.6 1002.3    2.3  167.0   83.0  444.0
2017  65  3  6 1000  -26.2 1001.9    2.7  174.0   83.9  444.0
2017  65  3  6 1100  -26.4 1001.8    2.7  159.0   84.8  444.0
2017  65  3  6 1200  -22.1 1001.5    3.5  169.0   81.7  444.0
2017  65  3  6 1300  -21.9 1001.3    3.5  166.0   78.2  444.0
2017  65  3  6 1400  -22.1 1001.4    2.9  187.0   78.6  444.0
2017  65  3  6 1500  -22.5 1001.3    2.7  179.0   80.0  444.0
2017  65  3  6 1600  -22.0 1000.9    3.7  200.0   79.1  444.0
2017  65  3  6 1700  -22.2 1000.7    3.7  224.0   77.8  444.0
2017  65  3  6 1800  -22.6 1000.5    3.9  225.0   76.0  444.0
2017  65  3  6 1900  -21.9 1000.5    4.9  233.0   73.4  444.0
2017  65  3  6 2000  -20.6 1000.3    4.3  238.0   70.7  444.0
2017  65  3  6 2100  -19.6 1000.1    4.5  240.0   66.8  444.0
2017  65  3  6 2200  -19.0 1000.0    3.7  208.0   58.4  444.0
2017  65  3  6 2300  -17.9  999.9    2.7  200.0   54.0  444.0
2017  66  3  7 0000  -17.1  999.8    1.9  180.0   56.2  444.0
2017  66  3  7 0100  -17.6  999.4    2.5  152.0   60.2  444.0
2017  66  3  7 0200  444.0  999.0    0.4  157.0   46.5  444.0
2017  66  3  7 0300  444.0  998.9    0.0    0.0   28.5  444.0
2017  66  3  7 0400  -11.4  998.4    1.2    7.0   49.6  444.0
2017  66  3  7 0500  -12.1  998.1    1.6  350.0   58.0  444.0
2017  66  3  7 0600  -11.2  997.6    2.7  329.0   69.4  444.0
2017  66  3  7 0700  -11.9  997.3    2.9  328.0   84.8  444.0
2017  66  3  7 0800  -13.8  997.0    2.7  277.0   83.5  444.0
2017  66  3  7 0900  -14.9  996.8    0.8  181.0   99.8  444.0
2017  66  3  7 1000  -14.1  996.5    0.8  119.0   96.7  444.0
2017  66  3  7 1100  -14.8  996.4    0.6  155.0   91.8  444.0
2017  66  3  7 1200  -15.0  996.1    2.5  110.0   90.5  444.0
2017  66  3  7 1300  -12.8  995.8    2.1  335.0   88.3  444.0
2017  66  3  7 1400  -14.0  995.6    4.5  330.0   85.7  444.0
2017  66  3  7 1500  -14.8  995.2    4.1  333.0   80.8  444.0
2017  66  3  7 1600  -13.9  994.6    4.5  333.0   86.6  444.0
2017  66  3  7 1700  -15.5  994.3    3.5  329.0   86.1  444.0
2017  66  3  7 1800  -14.1  994.0    3.7  328.0   81.3  444.0
2017  66  3  7 1900  -12.8  993.7    4.1  328.0   81.3  444.0
2017  66  3  7 2000  -11.1  993.7    2.3  319.0   84.8  444.0
2017  66  3  7 2100  -11.8  993.6    2.1  287.0   75.1  444.0
2017  66  3  7 2200  444.0  993.5    1.0  188.0   55.3  444.0
2017  66  3  7 2300  -12.0  993.3    0.6  132.0   60.6  444.0
2017  67  3  8 0000  -12.1  993.1    0.8  136.0   50.5  444.0
2017  67  3  8 0100  -16.1  993.4    1.9  128.0   59.7  444.0
2017  67  3  8 0200  -15.1  992.9    2.1  134.0   59.3  444.0
2017  67  3  8 0300  -14.8  992.4    2.5  119.0   65.4  444.0
2017  67  3  8 0400  444.0  992.3    0.0    0.0   46.5  444.0
2017  67  3  8 0500  -12.6  991.9    1.8  160.0   72.0  444.0
2017  67  3  8 0600  -20.2  991.6    2.1  112.0   88.3  444.0
2017  67  3  8 0700  -21.0  991.3    1.6  107.0   92.7  444.0
2017  67  3  8 0800  -20.2  990.8    1.4   79.0   90.1  444.0
2017  67  3  8 0900  -20.2  990.5    2.1   76.0   91.4  444.0
2017  67  3  8 1000  444.0  990.4    0.6   65.0   98.9  444.0
2017  67  3  8 1100  444.0  990.3    0.4   83.0   97.6  444.0
2017  67  3  8 1200  444.0  990.1    0.2  104.0   98.0  444.0
2017  67  3  8 1300  -23.8  990.0    0.0    0.0   88.3  444.0
2017  67  3  8 1400  -25.1  989.6    0.0    0.0   87.0  444.0
2017  67  3  8 1500  -24.9  989.3    0.0    0.0   87.4  444.0
2017  67  3  8 1600  444.0  989.3    0.0    0.0   89.2  444.0
2017  67  3  8 1700  444.0  989.1    0.0    0.0   91.8  444.0
2017  67  3  8 1800  444.0  988.8    0.0    0.0   90.1  444.0
2017  67  3  8 1900  444.0  988.7    0.0    0.0   94.0  444.0
2017  67  3  8 2000  444.0  988.6    0.0    0.0   91.0  444.0
2017  67  3  8 2100  -21.0  988.5    0.0    0.0   92.7  444.0
2017  67  3  8 2200  -21.2  988.3    0.0    0.0   92.3  444.0
2017  67  3  8 2300  -22.8  988.0    0.0    0.0   91.0  444.0
2017  68  3  9 0000  -21.2  987.7    5.5  197.0   91.4  444.0
2017  68  3  9 0100  -20.8  987.2    5.7  173.0   89.6  444.0
2017  68  3  9 0200  -21.9  986.7    6.6  164.0   84.4  444.0
2017  68  3  9 0300  -19.9  986.2    6.0  172.0   80.4  444.0
2017  68  3  9 0400  -19.6  986.0    5.8  183.0   80.4  444.0
2017  68  3  9 0500  -21.0  985.6    7.0  197.0   79.5  444.0
2017  68  3  9 0600  -21.9  985.2    6.6  193.0   82.6  444.0
2017  68  3  9 0700  -23.5  985.0    8.0  191.0   82.6  444.0
2017  68  3  9 0800  -21.6  985.1    6.0  218.0   83.5  444.0
2017  68  3  9 0900  -21.6  985.0    5.8  229.0   86.6  444.0
2017  68  3  9 1000  -20.9  984.9    6.2  204.0   84.8  444.0
2017  68  3  9 1100  -21.6  984.5    4.7  172.0   86.1  444.0
2017  68  3  9 1200  -21.9  984.1    5.8  190.0   87.9  444.0
2017  68  3  9 1300  -22.6  983.6    7.0  191.0   87.9  444.0
2017  68  3  9 1400  -22.9  983.8    5.1  177.0   87.9  444.0
2017  68  3  9 1500  -22.5  983.5    5.5  172.0   88.8  444.0
2017  68  3  9 1600  -22.5  983.3    7.0  183.0   89.2  444.0
2017  68  3  9 1700  -22.2  983.4    6.0  225.0   84.8  444.0
2017  68  3  9 1800  -21.9  983.0    6.4  202.0   83.0  444.0
2017  68  3  9 1900  -21.6  982.8    6.0  188.0   84.4  444.0
2017  68  3  9 2000  -21.4  983.0    6.4  190.0   83.5  444.0
2017  68  3  9 2100  -21.1  983.1    7.2  187.0   81.7  444.0
2017  68  3  9 2200  -20.6  983.2    6.2  197.0   78.6  444.0
2017  68  3  9 2300  -20.2  983.1    6.0  191.0   77.8  444.0
2017  69  3 10 0000  -19.9  983.0    5.5  180.0   76.9  444.0
2017  69  3 10 0100  -19.8  983.0    7.4  188.0   77.8  444.0
2017  69  3 10 0200  -19.2  982.8    7.2  190.0   77.3  444.0
2017  69  3 10 0300  -19.2  982.7    7.4  177.0   79.5  444.0
2017  69  3 10 0400  -19.2  982.7    7.0  180.0   84.8  444.0
2017  69  3 10 0500  -18.9  983.1    7.0  170.0   87.9  444.0
2017  69  3 10 0600  -18.8  983.3    7.2  187.0   88.8  444.0
2017  69  3 10 0700  -19.0  983.1    9.0  173.0   89.2  444.0
2017  69  3 10 0800  -19.5  983.7    6.6  176.0   89.6  444.0
2017  69  3 10 0900  -19.5  984.1    7.8  193.0   91.0  444.0
2017  69  3 10 1000  -20.1  984.7    8.8  215.0   90.1  444.0
2017  69  3 10 1100  -21.2  985.0    9.9  219.0   90.5  444.0
2017  69  3 10 1200  -21.5  985.2   11.1  214.0   90.5  444.0
2017  69  3 10 1300  -20.8  985.5   11.9  193.0   91.4  444.0
2017  69  3 10 1400  -20.6  985.9    9.4  218.0   91.4  444.0
2017  69  3 10 1500  -20.6  986.3   11.7  224.0   91.0  444.0
2017  69  3 10 1600  -20.9  986.6   12.1  201.0   91.0  444.0
2017  69  3 10 1700  -21.5  987.2   12.5  204.0   90.5  444.0
2017  69  3 10 1800  -21.9  987.7   10.5  200.0   89.6  444.0
2017  69  3 10 1900  -21.4  988.3   11.1  190.0   89.2  444.0
2017  69  3 10 2000  -20.8  988.7   10.5  181.0   87.4  444.0
2017  69  3 10 2100  -20.1  988.7   13.6  179.0   85.7  444.0
2017  69  3 10 2200  -19.9  989.1   12.3  177.0   87.0  444.0
2017  69  3 10 2300  -20.1  989.3   10.5  180.0   88.3  444.0
2017  70  3 11 0000  -20.2  989.7   14.6  177.0   87.0  444.0
2017  70  3 11 0100  -20.2  989.9   12.9  177.0   87.9  444.0
2017  70  3 11 0200  -20.1  989.7   14.4  180.0   88.8  444.0
2017  70  3 11 0300  -20.1  989.8   12.1  169.0   88.3  444.0
2017  70  3 11 0400  -20.1  990.0   13.5  173.0   89.6  444.0
2017  70  3 11 0500  -19.9  990.8    9.0  172.0   89.2  444.0
2017  70  3 11 0600  -19.8  991.1    9.4  191.0   90.1  444.0
2017  70  3 11 0700  -20.0  991.1    9.6  193.0   91.0  444.0
2017  70  3 11 0800  -20.1  991.1    9.2  186.0   91.4  444.0
2017  70  3 11 0900  -20.6  991.2   10.5  195.0   91.8  444.0
2017  70  3 11 1000  -21.1  991.2   11.9  193.0   91.0  444.0
2017  70  3 11 1100  -21.6  991.2   10.3  191.0   90.5  444.0
2017  70  3 11 1200  -21.5  991.2    9.2  190.0   90.1  444.0
2017  70  3 11 1300  -21.2  990.8    9.2  204.0   90.5  444.0
2017  70  3 11 1400  -21.1  990.8    9.4  198.0   91.0  444.0
2017  70  3 11 1500  -21.2  990.7    8.8  197.0   91.0  444.0
2017  70  3 11 1600  -21.4  990.5   10.3  197.0   90.5  444.0
2017  70  3 11 1700  -21.6  990.5   10.3  205.0   91.0  444.0
2017  70  3 11 1800  -21.2  990.7   10.7  186.0   90.5  444.0
2017  70  3 11 1900  -21.4  990.3   10.7  186.0   89.6  444.0
2017  70  3 11 2000  -21.1  990.1   11.3  198.0   88.8  444.0
2017  70  3 11 2100  -21.4  990.0   10.1  194.0   87.9  444.0
2017  70  3 11 2200  -20.8  989.6   11.3  172.0   87.9  444.0
2017  70  3 11 2300  -21.2  989.5   11.5  177.0   87.0  444.0
2017  71  3 12 0000  -20.9  989.2   12.1  181.0   86.6  444.0
2017  71  3 12 0100  -21.2  989.2   11.9  193.0   82.6  444.0
2017  71  3 12 0200  -22.1  989.0   13.6  200.0   83.9  444.0
2017  71  3 12 0300  -22.5  988.5   11.7  207.0   84.8  444.0
2017  71  3 12 0400  -21.6  988.0   13.6  195.0   87.0  444.0
2017  71  3 12 0500  -21.9  988.1   14.0  202.0   87.9  444.0
2017  71  3 12 0600  -21.2  988.3   13.1  195.0   89.2  444.0
2017  71  3 12 0700  -21.1  988.4   13.6  193.0   90.1  444.0
2017  71  3 12 0800  -20.9  988.3   11.7  184.0   91.0  444.0
2017  71  3 12 0900  -19.6  988.1   11.1  188.0   92.3  444.0
2017  71  3 12 1000  -19.9  988.4   11.1  187.0   91.8  444.0
2017  71  3 12 1100  -20.4  988.5   10.7  186.0   91.8  444.0
2017  71  3 12 1200  -20.2  988.5    8.4  181.0   91.4  444.0
2017  71  3 12 1300  -20.1  988.5    8.8  176.0   91.8  444.0
2017  71  3 12 1400  -20.6  988.9    8.6  207.0   89.6  444.0
2017  71  3 12 1500  -21.2  988.9   10.3  205.0   91.4  444.0
2017  71  3 12 1600  -21.0  988.9    7.8  205.0   91.0  444.0
2017  71  3 12 1700  -20.8  988.4   11.5  204.0   91.0  444.0
2017  71  3 12 1800  -20.1  988.8   12.1  200.0   92.3  444.0
2017  71  3 12 1900  -20.1  988.4   10.3  195.0   91.0  444.0
2017  71  3 12 2000  -19.9  988.2   11.7  218.0   89.6  444.0
2017  71  3 12 2100  -20.1  988.2   12.5  198.0   88.8  444.0
2017  71  3 12 2200  -19.8  988.1   11.9  193.0   88.3  444.0
2017  71  3 12 2300  -19.8  988.5   13.3  194.0   88.8  444.0
2017  72  3 13 0000  -19.2  988.5   11.5  198.0   88.3  444.0
2017  72  3 13 0100  -19.2  988.3   10.7  188.0   87.4  444.0
2017  72  3 13 0200  -19.6  988.3    9.8  183.0   86.1  444.0
2017  72  3 13 0300  -20.1  988.4   11.9  215.0   86.1  444.0
2017  72  3 13 0400  -20.2  988.2   12.5  205.0   86.6  444.0
2017  72  3 13 0500  -20.2  988.4   12.1  207.0   89.6  444.0
2017  72  3 13 0600  -20.2  988.1   12.9  208.0   90.5  444.0
2017  72  3 13 0700  -20.5  987.4   13.8  204.0   91.4  444.0
2017  72  3 13 0800  -20.5  987.3   16.0  200.0   91.8  444.0
2017  72  3 13 0900  -20.2  987.6   12.7  187.0   91.8  444.0
2017  72  3 13 1000  -20.2  988.1   13.6  187.0   91.8  444.0
2017  72  3 13 1100  -20.5  988.4   12.5  187.0   91.8  444.0
2017  72  3 13 1200  -20.4  987.8   12.5  193.0   91.4  444.0
2017  72  3 13 1300  -19.9  987.9   15.2  179.0   91.8  444.0
2017  72  3 13 1400  -20.1  988.1   12.1  188.0   92.3  444.0
2017  72  3 13 1500  -20.5  988.6   15.4  193.0   91.0  444.0
2017  72  3 13 1600  -20.9  989.1   14.4  188.0   91.4  444.0
2017  72  3 13 1700  -20.9  989.5   14.2  204.0   91.0  444.0
2017  72  3 13 1800  -21.1  989.7   13.5  200.0   90.5  444.0
2017  72  3 13 1900  -20.9  990.1   13.3  193.0   90.5  444.0
2017  72  3 13 2000  -20.8  990.2   14.8  188.0   89.6  444.0
2017  72  3 13 2100  -20.4  990.3   13.3  181.0   89.2  444.0
2017  72  3 13 2200  -20.2  990.6   12.9  180.0   87.4  444.0
2017  72  3 13 2300  -20.5  990.8   12.5  186.0   84.8  444.0
2017  73  3 14 0000  -20.8  990.7   14.0  176.0   84.8  444.0
2017  73  3 14 0100  -20.2  991.0   11.3  183.0   83.5  444.0
2017  73  3 14 0200  -21.2  990.9   10.5  188.0   84.8  444.0
2017  73  3 14 0300  -22.0  990.7   10.7  184.0   85.2  444.0
2017  73  3 14 0400  -22.5  990.5   11.1  181.0   85.2  444.0
2017  73  3 14 0500  -23.4  990.3    8.8  187.0   84.4  444.0
2017  73  3 14 0600  -23.5  990.2    9.8  187.0   83.9  444.0
2017  73  3 14 0700  -25.1  990.2    7.4  200.0   83.5  444.0
2017  73  3 14 0800  -24.2  989.9    8.8  205.0   83.9  444.0
2017  73  3 14 0900  -24.0  989.6    9.4  194.0   83.9  444.0
2017  73  3 14 1000  -24.5  989.5    8.0  184.0   83.0  444.0
2017  73  3 14 1100  -24.4  989.4    8.8  197.0   83.0  444.0
2017  73  3 14 1200  -23.8  989.4    9.2  187.0   81.7  444.0
2017  73  3 14 1300  -24.0  989.4    9.2  190.0   81.7  444.0
2017  73  3 14 1400  -24.5  989.4    8.4  195.0   82.6  444.0
2017  73  3 14 1500  -24.2  989.5    9.2  197.0   83.0  444.0
2017  73  3 14 1600  -23.5  989.3    9.2  197.0   83.0  444.0
2017  73  3 14 1700  -23.5  989.4   10.9  204.0   83.0  444.0
2017  73  3 14 1800  -23.5  989.4   10.3  202.0   82.6  444.0
2017  73  3 14 1900  -23.8  989.3    9.8  200.0   80.8  444.0
2017  73  3 14 2000  -23.6  989.4   10.9  225.0   80.4  444.0
2017  73  3 14 2100  -24.0  989.3   10.5  198.0   79.5  444.0
2017  73  3 14 2200  -23.1  989.1   10.5  224.0   80.4  444.0
2017  73  3 14 2300  -23.8  988.9   11.9  212.0   78.2  444.0
2017  74  3 15 0000  -24.5  988.5   12.5  224.0   78.2  444.0
2017  74  3 15 0100  -24.8  988.4   13.6  219.0   78.6  444.0
2017  74  3 15 0200  -24.4  988.1   13.8  233.0   78.6  444.0
2017  74  3 15 0300  -23.9  987.9   14.6  221.0   82.6  444.0
2017  74  3 15 0400  -23.4  987.7   15.6  224.0   83.9  444.0
2017  74  3 15 0500  -23.4  987.8   14.0  221.0   84.8  444.0
2017  74  3 15 0600  -23.4  987.2   15.8  228.0   86.6  444.0
2017  74  3 15 0700  -23.1  986.8   16.2  222.0   87.9  444.0
2017  74  3 15 0800  -22.6  987.1   16.0  225.0   89.2  444.0
2017  74  3 15 0900  -22.5  986.6   17.4  204.0   89.2  444.0
2017  74  3 15 1000  -22.5  986.8   17.7  209.0   89.2  444.0
2017  74  3 15 1100  -22.1  986.9   15.8  219.0   89.2  444.0
2017  74  3 15 1200  -22.5  987.2   15.6  207.0   89.2  444.0
2017  74  3 15 1300  -22.2  987.0   15.0  222.0   89.2  444.0
2017  74  3 15 1400  -21.9  987.2   15.4  216.0   90.1  444.0
2017  74  3 15 1500  -22.1  987.1   16.2  214.0   89.2  444.0
2017  74  3 15 1600  -22.5  987.3   17.5  207.0   89.2  444.0
2017  74  3 15 1700  -22.4  987.5   12.5  209.0   88.3  444.0
2017  74  3 15 1800  -22.4  987.7   12.9  209.0   88.3  444.0
2017  74  3 15 1900  -22.8  988.0   11.7  218.0   87.4  444.0
2017  74  3 15 2000  -22.9  988.1   11.9  221.0   84.8  444.0
2017  74  3 15 2100  -22.8  988.0    9.6  221.0   83.5  444.0
2017  74  3 15 2200  -22.6  988.2    9.9  221.0   80.4  444.0
2017  74  3 15 2300  -22.6  988.3   11.1  211.0   78.2  444.0
2017  75  3 16 0000  -22.5  988.2   10.9  198.0   77.3  444.0
2017  75  3 16 0100  -22.5  988.3   10.1  211.0   81.7  444.0
2017  75  3 16 0200  -22.5  988.0   10.1  207.0   75.6  444.0
2017  75  3 16 0300  -22.5  987.6   10.9  193.0   76.0  444.0
2017  75  3 16 0400  -22.8  987.0   11.9  190.0   77.3  444.0
2017  75  3 16 0500  -23.2  987.3    8.2  211.0   76.9  444.0
2017  75  3 16 0600  -24.2  987.3    8.0  219.0   79.1  444.0
2017  75  3 16 0700  -25.1  987.3    6.4  225.0   79.5  444.0
2017  75  3 16 0800  -24.9  987.5    6.6  198.0   77.8  444.0
2017  75  3 16 0900  -24.9  987.4    6.6  200.0   77.3  444.0
2017  75  3 16 1000  -25.8  986.9    5.1  221.0   79.1  444.0
2017  75  3 16 1100  -26.6  986.3    5.1  205.0   79.1  444.0
2017  75  3 16 1200  -26.8  986.2    5.7  200.0   79.1  444.0
