Year: 2020  Month: 01  ID: LR2  ARGOS: 21360  Name: Laurie II         
2020   5  1  5 1200   -7.4  989.3    2.5  444.0   84.8  444.0
2020   5  1  5 1300   -7.9  989.0    3.3  444.0   84.8  444.0
2020   5  1  5 1400   -7.9  988.7    3.1  444.0   82.2  444.0
2020   5  1  5 1500   -7.8  988.5    2.9  444.0   77.8  444.0
2020   5  1  5 1600   -6.4  988.5    2.9  444.0   66.3  444.0
2020   5  1  5 1700   -6.5  988.6    2.7  444.0   72.0  444.0
2020   5  1  5 1800  444.0  988.9    1.0  444.0   57.5  444.0
2020   5  1  5 1900  444.0  988.9    1.6  444.0   66.3  444.0
2020   5  1  5 2000  444.0  988.6    1.8  444.0   61.5  444.0
2020   5  1  5 2100   -3.0  988.3    2.3  444.0   48.3  444.0
2020   5  1  5 2200   -3.8  988.3    1.4  444.0   78.6  444.0
2020   5  1  5 2300   -2.5  988.6    0.4  444.0   42.1  444.0
2020   6  1  6 0000   -3.0  988.3    1.2  444.0   55.3  444.0
2020   6  1  6 0100   -4.1  988.6    1.6  444.0   55.3  444.0
2020   6  1  6 0200   -2.2  988.3    1.6  444.0   37.3  444.0
2020   6  1  6 0300    2.5  988.3    1.8  444.0   51.8  444.0
2020   6  1  6 0400    3.0  988.3    1.9  444.0   57.5  444.0
2020   6  1  6 0500    2.4  988.3    1.4  444.0   57.1  444.0
2020   6  1  6 0600   -0.2  988.3    2.5  444.0   48.7  444.0
2020   6  1  6 0700    0.4  988.3    2.1  444.0   57.5  444.0
2020   6  1  6 0800   -2.0  988.4    2.1  444.0   56.6  444.0
2020   6  1  6 0900   -3.2  988.6    2.3  444.0   64.1  444.0
2020   6  1  6 1000   -3.4  988.7    1.9  444.0   82.2  444.0
2020   6  1  6 1100   -5.0  989.0    1.9  444.0   81.7  444.0
2020   6  1  6 1200   -3.9  989.2    2.7  444.0   74.7  444.0
2020   6  1  6 1300   -4.6  989.4    2.9  444.0   94.0  444.0
2020   6  1  6 1400   -4.2  989.5    2.5  444.0   94.9  444.0
2020   6  1  6 1500   -2.6  989.5    1.9  444.0  444.0  444.0
2020   6  1  6 1600   -2.2  989.8    3.1  444.0   88.8  444.0
2020   6  1  6 1700   -2.2  990.3    4.5  444.0   87.9  444.0
2020   6  1  6 1800   -1.9  990.9    4.9  444.0   83.0  444.0
2020   6  1  6 1900   -1.4  991.6    4.9  444.0   78.2  444.0
2020   6  1  6 2000   -1.4  992.0    4.7  444.0   75.6  444.0
2020   6  1  6 2100   -0.9  992.6    2.7  444.0   72.0  444.0
2020   6  1  6 2200   -0.6  993.3    3.5  444.0   74.2  444.0
2020   6  1  6 2300   -0.6  994.1    2.9  444.0   66.3  444.0
2020   7  1  7 0000   -4.9  994.8    5.5  444.0   77.3  444.0
2020   7  1  7 0100   -5.2  995.2    4.7  444.0   76.0  444.0
2020   7  1  7 0200   -4.8  995.4    5.8  444.0   79.5  444.0
2020   7  1  7 0300   -3.6  995.8    3.5  444.0   78.6  444.0
2020   7  1  7 0400   -4.0  996.3    4.9  444.0   79.5  444.0
2020   7  1  7 0500   -5.2  996.8    6.2  444.0   82.6  444.0
2020   7  1  7 0600   -6.6  997.5    5.8  444.0   84.8  444.0
2020   7  1  7 0700   -7.0  998.1    6.2  444.0   90.5  444.0
2020   7  1  7 0800   -7.1  998.5    6.4  444.0   93.2  444.0
2020   7  1  7 0900   -7.2  998.9    6.0  444.0   95.8  444.0
2020   7  1  7 1000   -7.4  999.1    8.0  444.0   96.2  444.0
2020   7  1  7 1100   -7.4  999.5    6.2  444.0   97.1  444.0
2020   7  1  7 1200   -7.6  999.8    6.0  444.0   98.0  444.0
2020   7  1  7 1300   -7.4 1000.0    5.1  444.0   98.4  444.0
2020   7  1  7 1400   -7.4 1000.0    5.5  444.0   96.2  444.0
2020   7  1  7 1500   -7.6  999.8    6.4  444.0   94.5  444.0
2020   7  1  7 1600   -8.0 1000.0    5.8  444.0   94.0  444.0
2020   7  1  7 1700   -7.9 1000.1    5.7  444.0   92.3  444.0
2020   7  1  7 1800   -7.8 1000.1    5.7  444.0   90.1  444.0
2020   7  1  7 1900   -7.8 1000.1    5.7  444.0   85.7  444.0
2020   7  1  7 2000   -7.6 1000.0    5.3  444.0   81.7  444.0
2020   7  1  7 2100   -7.4  999.7    5.1  444.0   76.4  444.0
2020   7  1  7 2200   -6.5  999.7    3.7  444.0   67.6  444.0
2020   7  1  7 2300   -5.4  999.6    3.9  444.0   54.9  444.0
2020   8  1  8 0000   -5.2  999.2    4.1  444.0   47.4  444.0
2020   8  1  8 0100   -5.0  999.0    4.5  444.0   47.8  444.0
2020   8  1  8 0200   -3.8  998.3    3.7  444.0   43.4  444.0
2020   8  1  8 0300   -3.2  997.8    3.5  444.0   43.9  444.0
2020   8  1  8 0400   -3.9  997.2    3.7  444.0   54.9  444.0
2020   8  1  8 0500   -4.2  996.7    4.1  444.0   69.0  444.0
2020   8  1  8 0600   -4.4  996.1    5.3  444.0   83.5  444.0
2020   8  1  8 0700   -4.4  995.7    4.3  444.0   90.1  444.0
2020   8  1  8 0800   -4.8  995.1    5.5  444.0   91.8  444.0
2020   8  1  8 0900   -4.0  994.5    6.4  444.0   95.4  444.0
2020   8  1  8 1000   -3.8  994.3    6.0  444.0   94.0  444.0
2020   8  1  8 1100   -3.6  994.1    6.4  444.0   94.5  444.0
2020   8  1  8 1200   -3.6  993.7    7.2  444.0   97.1  444.0
2020   8  1  8 1300   -4.1  993.1    8.2  444.0  444.0  444.0
2020   8  1  8 1400   -4.2  992.4    8.4  444.0  444.0  444.0
2020   8  1  8 1500   -4.1  992.1    8.6  444.0  444.0  444.0
2020   8  1  8 1600   -3.8  991.9    7.4  444.0  444.0  444.0
2020   8  1  8 1700   -3.6  991.9    6.8  444.0  444.0  444.0
2020   8  1  8 1800   -3.5  991.6    8.6  444.0   94.0  444.0
2020   8  1  8 1900   -3.5  991.7    8.2  444.0   90.1  444.0
2020   8  1  8 2000   -3.5  991.6    8.4  444.0   88.8  444.0
2020   8  1  8 2100   -4.9  991.3    9.4  444.0   87.4  444.0
2020   8  1  8 2200   -6.4  991.2    9.8  444.0   87.9  444.0
2020   8  1  8 2300   -6.4  991.4    9.2  444.0   81.7  444.0
2020   9  1  9 0000   -6.0  991.4   10.5  444.0   78.2  444.0
2020   9  1  9 0100   -5.6  991.4   10.5  444.0   83.0  444.0
2020   9  1  9 0200   -6.1  991.6    9.4  444.0   82.6  444.0
2020   9  1  9 0300   -6.6  991.8    9.2  444.0   78.6  444.0
2020   9  1  9 0400   -6.5  992.0    8.6  444.0   78.6  444.0
2020   9  1  9 0500   -6.6  992.5    6.8  444.0   77.8  444.0
2020   9  1  9 0600   -7.6  992.6    6.2  444.0   81.7  444.0
2020   9  1  9 0700   -8.1  992.9    6.8  444.0   81.7  444.0
2020   9  1  9 0800   -8.2  993.2    6.0  444.0   84.8  444.0
2020   9  1  9 0900   -8.6  993.4    4.5  444.0   84.8  444.0
2020   9  1  9 1000   -8.5  993.4    5.5  444.0   81.7  444.0
2020   9  1  9 1100   -8.8  993.4    4.9  444.0   83.0  444.0
2020   9  1  9 1200   -8.4  993.7    2.9  444.0   82.6  444.0
2020   9  1  9 1300   -9.6  993.5    3.5  444.0   82.6  444.0
2020   9  1  9 1400  -11.5  993.5    2.7  444.0   90.1  444.0
2020   9  1  9 1500  -10.1  993.4    1.8  444.0   82.2  444.0
2020   9  1  9 1600   -8.8  993.1    2.1  444.0   80.8  444.0
2020   9  1  9 1700  444.0  993.2    0.0  444.0   69.0  444.0
2020   9  1  9 1800  444.0  993.0    1.0  444.0   47.4  444.0
2020   9  1  9 1900  444.0  992.8    1.2  444.0   34.2  444.0
2020   9  1  9 2000   -4.2  992.1    1.2  444.0   62.8  444.0
2020   9  1  9 2100   -4.0  992.0    2.5  444.0   66.3  444.0
2020   9  1  9 2200   -3.9  991.6    4.3  444.0   63.2  444.0
2020   9  1  9 2300   -3.5  991.4    5.1  444.0   59.7  444.0
2020  10  1 10 0000   -3.5  991.2    6.2  444.0   65.4  444.0
2020  10  1 10 0100   -3.1  990.9    6.0  444.0   62.8  444.0
2020  10  1 10 0200   -2.9  990.5    6.4  444.0   64.1  444.0
2020  10  1 10 0300   -2.4  989.9    5.1  444.0   64.1  444.0
2020  10  1 10 0400   -2.6  989.3    6.4  444.0   80.0  444.0
2020  10  1 10 0500   -3.1  989.2    4.9  444.0   81.3  444.0
2020  10  1 10 0600   -3.5  989.2    6.2  444.0   75.6  444.0
2020  10  1 10 0700   -7.0  989.3    5.5  444.0   81.7  444.0
2020  10  1 10 0800   -9.5  989.6    4.9  444.0   85.2  444.0
2020  10  1 10 0900  -11.2  990.2    4.3  444.0   85.2  444.0
2020  10  1 10 1000  -11.1  989.7    4.9  444.0   90.1  444.0
2020  10  1 10 1100  -10.4  989.8    5.3  444.0   82.6  444.0
2020  10  1 10 1200  -11.1  990.0    2.5  444.0   80.8  444.0
2020  10  1 10 1300  -14.8  990.2    3.1  444.0   86.6  444.0
2020  10  1 10 1400  -17.1  989.9    3.1  444.0   98.4  444.0
2020  10  1 10 1500  -12.9  989.8    1.9  444.0   65.0  444.0
2020  10  1 10 1600  -14.1  989.8    2.3  444.0   63.2  444.0
2020  10  1 10 1700  -14.4  989.9    2.1  444.0   62.4  444.0
2020  10  1 10 1800  -16.5  990.1    2.1  444.0   72.9  444.0
2020  10  1 10 1900  -13.4  990.1    1.6  444.0   60.6  444.0
2020  10  1 10 2000  444.0  990.1    0.4  444.0   39.5  444.0
2020  10  1 10 2100  -10.4  989.9    2.3  444.0   54.0  444.0
2020  10  1 10 2200   -8.9  990.0    1.8  444.0   41.7  444.0
2020  10  1 10 2300  444.0  990.1    0.6  444.0   41.2  444.0
2020  11  1 11 0000  444.0  990.5    1.2  444.0   45.6  444.0
2020  11  1 11 0100  444.0  990.6    0.0  444.0  444.0  444.0
2020  11  1 11 0200   -2.5  990.5    1.2  444.0   41.2  444.0
2020  11  1 11 0300   -4.1  990.0    1.9  444.0   68.1  444.0
2020  11  1 11 0400   -1.9  990.1    2.3  444.0   65.9  444.0
2020  11  1 11 0500   -2.4  990.0    2.3  444.0   65.9  444.0
2020  11  1 11 0600   -3.1  989.9    3.5  444.0   73.4  444.0
2020  11  1 11 0700   -3.1  989.7    3.5  444.0   82.6  444.0
2020  11  1 11 0800   -3.6  989.6    3.5  444.0   86.1  444.0
2020  11  1 11 0900   -4.4  989.6    4.1  444.0   90.5  444.0
2020  11  1 11 1000   -4.5  989.7    4.1  444.0   93.6  444.0
2020  11  1 11 1100   -4.2  989.9    4.3  444.0   96.7  444.0
2020  11  1 11 1200   -4.1  990.0    3.9  444.0   97.1  444.0
2020  11  1 11 1300   -3.1  990.1    3.7  444.0   94.0  444.0
2020  11  1 11 1400   -1.9  989.9    1.2  444.0   91.8  444.0
2020  11  1 11 1500   -1.2  989.6    1.9  444.0   92.7  444.0
2020  11  1 11 1600   -0.8  989.4    2.7  444.0   91.0  444.0
2020  11  1 11 1700   -2.5  989.5    3.5  444.0   80.0  444.0
2020  11  1 11 1800   -1.8  989.7    3.7  444.0   77.3  444.0
2020  11  1 11 1900  444.0  989.9    1.0  444.0   68.1  444.0
2020  11  1 11 2000    1.0  990.1    2.7  444.0   77.3  444.0
2020  11  1 11 2100    1.2  990.3    3.3  444.0   67.6  444.0
2020  11  1 11 2200    2.9  990.5    2.3  444.0   66.3  444.0
2020  11  1 11 2300    1.2  990.6    2.7  444.0   62.4  444.0
2020  12  1 12 0000    3.4  991.0    1.2  444.0   57.5  444.0
2020  12  1 12 0100    3.8  991.5    1.9  444.0   61.5  444.0
2020  12  1 12 0200    3.5  991.6    1.6  444.0   41.7  444.0
2020  12  1 12 0300  444.0  991.6    1.4  444.0   32.9  444.0
2020  12  1 12 0400  444.0  991.9    0.6  444.0   31.1  444.0
2020  12  1 12 0500  444.0  992.5    0.4  444.0   30.7  444.0
2020  12  1 12 0600  444.0  992.7    1.0  444.0   44.3  444.0
2020  12  1 12 0700  444.0  992.8    1.2  444.0   44.3  444.0
2020  12  1 12 0800  444.0  992.9    1.0  444.0   53.6  444.0
2020  12  1 12 0900   -4.1  993.1    0.8  444.0   81.3  444.0
2020  12  1 12 1000   -4.9  993.5    1.4  444.0   93.2  444.0
2020  12  1 12 1100   -4.8  993.7    1.2  444.0   92.7  444.0
2020  12  1 12 1200   -6.8  993.8    1.9  444.0   98.4  444.0
2020  12  1 12 1300   -7.4  993.9    1.6  444.0   94.9  444.0
2020  12  1 12 1400  -12.9  994.0    1.6  444.0   96.7  444.0
2020  12  1 12 1500  -13.2  994.0    1.2  444.0   98.0  444.0
2020  12  1 12 1600  -12.1  994.0    0.8  444.0   91.8  444.0
2020  12  1 12 1700  -10.5  994.3    0.8  444.0   85.2  444.0
2020  12  1 12 1800  -10.2  994.4    1.9  444.0   87.0  444.0
2020  12  1 12 1900   -8.5  994.6    1.9  444.0   65.9  444.0
2020  12  1 12 2000   -6.0  994.9    2.1  444.0   56.2  444.0
2020  12  1 12 2100   -5.2  994.9    2.7  444.0   41.2  444.0
2020  12  1 12 2200   -4.2  995.0    1.6  444.0   44.8  444.0
2020  12  1 12 2300   -4.2  995.2    1.9  444.0   36.4  444.0
2020  13  1 13 0000   -2.9  995.1    1.4  444.0   29.8  444.0
2020  13  1 13 0100  444.0  994.9    1.2  444.0   41.2  444.0
2020  13  1 13 0200  444.0  994.7    0.6  444.0   36.4  444.0
2020  13  1 13 0300  444.0  994.6    0.0  444.0   26.3  444.0
2020  13  1 13 0400  444.0  994.4    0.0  444.0   17.5  444.0
2020  13  1 13 0500  444.0  994.2    0.6  444.0   28.5  444.0
2020  13  1 13 0600  444.0  994.0    0.4  444.0   39.5  444.0
2020  13  1 13 0700   -0.9  993.9    0.4  444.0   68.1  444.0
2020  13  1 13 0800  444.0  993.4    0.0  444.0   62.4  444.0
2020  13  1 13 0900   -0.8  993.1    1.6  444.0   60.2  444.0
2020  13  1 13 1000   -2.0  992.9    1.6  444.0   91.8  444.0
2020  13  1 13 1100   -3.0  992.6    2.9  444.0   89.6  444.0
2020  13  1 13 1200   -5.0  992.6    1.4  444.0   96.2  444.0
2020  13  1 13 1300   -3.6  992.3    0.4  444.0   99.3  444.0
2020  13  1 13 1400   -3.6  991.9    2.3  444.0  444.0  444.0
2020  13  1 13 1500   -2.9  991.5    3.3  444.0  444.0  444.0
2020  13  1 13 1600   -2.6  991.0    6.0  444.0   98.0  444.0
2020  13  1 13 1700   -2.4  990.6    5.5  444.0   98.4  444.0
2020  13  1 13 1800   -2.0  990.4    5.5  444.0   91.0  444.0
2020  13  1 13 1900   -1.9  990.3    5.1  444.0   93.2  444.0
2020  13  1 13 2000   -1.2  990.1    5.5  444.0   94.9  444.0
2020  13  1 13 2100   -1.9  989.7    8.6  444.0   93.2  444.0
2020  13  1 13 2200   -1.2  989.7    9.2  444.0   88.3  444.0
2020  13  1 13 2300   -1.5  989.6    9.8  444.0   94.0  444.0
2020  14  1 14 0000   -1.5  989.8    8.6  444.0   90.1  444.0
2020  14  1 14 0100   -1.2  989.6    7.8  444.0   88.3  444.0
2020  14  1 14 0200   -1.5  989.5    9.2  444.0   89.6  444.0
2020  14  1 14 0300   -1.5  989.2    7.8  444.0   91.0  444.0
2020  14  1 14 0400   -1.5  989.2    7.4  444.0   84.8  444.0
2020  14  1 14 0500   -2.0  989.0    9.2  444.0   84.8  444.0
2020  14  1 14 0600   -1.9  989.1    6.4  444.0   88.8  444.0
2020  14  1 14 0700   -2.2  989.1    6.8  444.0   97.1  444.0
2020  14  1 14 0800   -2.2  989.0    6.0  444.0   94.5  444.0
2020  14  1 14 0900   -2.0  989.1    4.5  444.0   94.9  444.0
2020  14  1 14 1000   -5.2  989.2    4.5  444.0   95.8  444.0
2020  14  1 14 1100   -7.6  989.3    5.3  444.0   96.7  444.0
2020  14  1 14 1200   -7.6  989.4    5.5  444.0   97.6  444.0
2020  14  1 14 1300   -7.9  989.4    6.6  444.0   96.7  444.0
2020  14  1 14 1400   -8.2  989.4    7.4  444.0   96.7  444.0
2020  14  1 14 1500   -8.5  989.4    7.8  444.0   95.8  444.0
2020  14  1 14 1600   -8.4  989.3    8.8  444.0   95.8  444.0
2020  14  1 14 1700   -8.9  989.4    8.6  444.0   94.0  444.0
2020  14  1 14 1800   -8.9  989.5    9.0  444.0   91.0  444.0
2020  14  1 14 1900   -8.5  989.5    8.0  444.0   88.3  444.0
2020  14  1 14 2000   -8.8  989.5    7.8  444.0   87.0  444.0
2020  14  1 14 2100   -9.1  989.6    8.2  444.0   83.9  444.0
2020  14  1 14 2200   -8.8  989.7    8.2  444.0   82.2  444.0
2020  14  1 14 2300   -8.4  990.1    8.2  444.0   78.6  444.0
2020  15  1 15 0000   -8.0  989.9    9.0  444.0   79.1  444.0
2020  15  1 15 0100   -8.2  989.8    8.6  444.0   79.1  444.0
2020  15  1 15 0200   -7.6  989.7    6.6  444.0   78.2  444.0
2020  15  1 15 0300   -7.6  989.6    7.8  444.0   80.4  444.0
2020  15  1 15 0400   -7.6  989.4    7.8  444.0   81.7  444.0
2020  15  1 15 0500   -7.4  989.5    7.8  444.0   83.0  444.0
2020  15  1 15 0600   -7.4  989.3    6.2  444.0   87.4  444.0
2020  15  1 15 0700   -7.4  989.2    7.2  444.0   89.2  444.0
2020  15  1 15 0800   -7.4  989.1    6.4  444.0   89.6  444.0
2020  15  1 15 0900   -7.1  989.1    7.4  444.0   83.5  444.0
2020  15  1 15 1000   -7.9  989.1    5.7  444.0   84.4  444.0
2020  15  1 15 1100  -10.0  989.2    5.7  444.0   86.6  444.0
2020  15  1 15 1200   -9.8  989.1    5.8  444.0   93.2  444.0
2020  15  1 15 1300  -10.2  989.1    6.6  444.0   95.4  444.0
2020  15  1 15 1400  -10.6  988.9    5.8  444.0   92.7  444.0
2020  15  1 15 1500  -10.4  988.9    5.8  444.0   94.9  444.0
2020  15  1 15 1600  -10.8  988.8    6.0  444.0   93.2  444.0
2020  15  1 15 1700  -10.4  989.0    5.8  444.0   90.5  444.0
2020  15  1 15 1800  -10.0  989.2    6.2  444.0   87.4  444.0
2020  15  1 15 1900   -9.5  989.1    7.4  444.0   83.9  444.0
2020  15  1 15 2000   -8.9  989.2    6.8  444.0   80.8  444.0
2020  15  1 15 2100   -8.4  989.3    7.0  444.0   76.9  444.0
2020  15  1 15 2200   -8.0  989.4    8.8  444.0   74.2  444.0
2020  15  1 15 2300   -7.9  989.7    8.0  444.0   70.3  444.0
2020  16  1 16 0000   -7.9  989.7    7.8  444.0   70.7  444.0
2020  16  1 16 0100   -7.6  989.7    8.6  444.0   70.7  444.0
2020  16  1 16 0200   -7.4  989.8    7.2  444.0   73.4  444.0
2020  16  1 16 0300   -7.2  989.6    8.8  444.0   70.7  444.0
2020  16  1 16 0400   -7.2  989.6    8.0  444.0   76.0  444.0
2020  16  1 16 0500   -7.1  989.5    7.4  444.0   79.5  444.0
2020  16  1 16 0600   -7.4  989.6    7.6  444.0   82.2  444.0
2020  16  1 16 0700   -7.9  989.6    6.4  444.0   86.6  444.0
2020  16  1 16 0800   -8.2  989.7    5.8  444.0   87.9  444.0
2020  16  1 16 0900   -8.8  989.5    7.8  444.0   90.5  444.0
2020  16  1 16 1000   -9.1  989.4    7.8  444.0   94.0  444.0
2020  16  1 16 1100   -9.6  989.5    8.6  444.0   95.4  444.0
2020  16  1 16 1200   -9.8  989.5    7.2  444.0   95.8  444.0
2020  16  1 16 1300  -10.2  989.3    7.2  444.0   94.9  444.0
2020  16  1 16 1400  -10.4  989.0    8.8  444.0   94.9  444.0
2020  16  1 16 1500  -10.0  989.0    7.8  444.0   94.5  444.0
