Year: 2020  Month: 07  ID: MPT  ARGOS:  8906  Name: Marble Point        
2020 186  7  4 1900  -20.5  972.2    3.2  129.0  444.0  444.0
2020 186  7  4 2000  -21.4  972.6    3.4  129.0  444.0  444.0
2020 186  7  4 2100  -20.6  972.6    2.7  145.0  444.0  444.0
2020 186  7  4 2200  -17.8  972.9    3.7  158.0  444.0  444.0
2020 186  7  4 2300  -18.6  972.5    3.9  153.0  444.0  444.0
2020 187  7  5 0000  -19.5  972.6    4.7  138.0  444.0  444.0
2020 187  7  5 0100  -21.1  973.2    7.1  138.0  444.0  444.0
2020 187  7  5 0200  -21.5  973.5    5.9  155.0  444.0  444.0
2020 187  7  5 0300  -21.9  973.5    3.9  136.0  444.0  444.0
2020 187  7  5 0400  -20.0  973.6    6.6  160.0  444.0  444.0
2020 187  7  5 0500  -20.1  973.6    6.4  148.0  444.0  444.0
2020 187  7  5 0600  -21.1  972.9    6.1  142.0  444.0  444.0
2020 187  7  5 0700  -20.5  972.4    5.1  131.0  444.0  444.0
2020 187  7  5 0800  -22.1  972.4    2.2  305.0  444.0  444.0
2020 187  7  5 0900  -23.1  972.5    2.2  150.0  444.0  444.0
2020 187  7  5 1000  -23.1  972.5    0.7  217.0  444.0  444.0
2020 187  7  5 1100  -23.6  971.9    2.0  129.0  444.0  444.0
2020 187  7  5 1200  -24.0  971.6    0.0    0.0  444.0  444.0
2020 187  7  5 1300  -24.0  971.1    0.7  167.0  444.0  444.0
2020 187  7  5 1400  -22.1  970.6    0.0    0.0  444.0  444.0
2020 187  7  5 1500  -22.4  970.3    0.0    0.0  444.0  444.0
2020 187  7  5 1600  -23.1  969.7    1.7  266.0  444.0  444.0
2020 187  7  5 1700  -22.9  969.1    1.2  285.0  444.0  444.0
2020 187  7  5 1800  -22.4  968.2    3.2  263.0  444.0  444.0
2020 187  7  5 1900  -22.4  967.8    2.2  259.0  444.0  444.0
2020 187  7  5 2000  -25.5  967.8    0.5  142.0  444.0  444.0
2020 187  7  5 2100  -25.5  968.2    3.2  148.0  444.0  444.0
2020 187  7  5 2200  -24.5  968.9    2.9  163.0  444.0  444.0
2020 187  7  5 2300  -23.2  969.2    2.5  148.0  444.0  444.0
2020 188  7  6 0000  -22.1  969.1    1.5  162.0  444.0  444.0
2020 188  7  6 0100  -22.5  969.2    2.0  143.0  444.0  444.0
2020 188  7  6 0200  -21.2  969.1    1.2  226.0  444.0  444.0
2020 188  7  6 0300  -21.9  968.9    1.0  280.0  444.0  444.0
2020 188  7  6 0400  -22.4  968.7    4.7  273.0  444.0  444.0
2020 188  7  6 0500  -22.5  968.3    4.7  301.0  444.0  444.0
2020 188  7  6 0600  -22.5  967.7    4.4  332.0  444.0  444.0
2020 188  7  6 0700  -22.8  967.8    1.0  319.0  444.0  444.0
2020 188  7  6 0800  -23.1  967.9    0.0    0.0  444.0  444.0
2020 188  7  6 0900  -22.9  967.4    0.0    0.0  444.0  444.0
2020 188  7  6 1000  -22.6  967.0    0.0    0.0  444.0  444.0
2020 188  7  6 1100  -21.5  966.7    2.7  323.0  444.0  444.0
2020 188  7  6 1200  -21.8  966.4    2.5  280.0  444.0  444.0
2020 188  7  6 1300  -21.5  966.2    1.7  281.0  444.0  444.0
2020 188  7  6 1400  -21.9  966.4    1.7  330.0  444.0  444.0
2020 188  7  6 1500  -22.9  966.2    1.2  295.0  444.0  444.0
2020 188  7  6 1600  -22.0  965.9    3.2  307.0  444.0  444.0
2020 188  7  6 1700  -21.9  965.8    3.2  328.0  444.0  444.0
2020 188  7  6 1800  -22.1  965.5    3.4  311.0  444.0  444.0
2020 188  7  6 1900  -21.8  965.8    1.0  314.0  444.0  444.0
2020 188  7  6 2000  -22.0  966.4    1.0  188.0  444.0  444.0
2020 188  7  6 2100  -21.8  967.1    1.0  135.0  444.0  444.0
2020 188  7  6 2200  -24.0  968.2    2.5  128.0  444.0  444.0
2020 188  7  6 2300  -23.4  969.5    2.0  148.0  444.0  444.0
2020 189  7  7 0000  -25.2  969.8    4.9  156.0  444.0  444.0
2020 189  7  7 0100  -24.6  970.7    5.4  152.0  444.0  444.0
2020 189  7  7 0200  -23.1  971.4    4.9  141.0  444.0  444.0
2020 189  7  7 0300  -23.6  971.9    6.9  160.0  444.0  444.0
2020 189  7  7 0400  -24.0  972.7    4.9  148.0  444.0  444.0
2020 189  7  7 0500  -22.8  973.6    3.2  159.0  444.0  444.0
2020 189  7  7 0600  -22.6  974.7    4.7  162.0  444.0  444.0
2020 189  7  7 0700  -21.8  975.2    3.9  155.0  444.0  444.0
2020 189  7  7 0800  -21.5  976.0    1.2  153.0  444.0  444.0
2020 189  7  7 0900  -20.1  976.3    2.2  208.0  444.0  444.0
2020 189  7  7 1000  -20.1  976.8    3.4  155.0  444.0  444.0
2020 189  7  7 1100  -19.1  977.2    3.4  183.0  444.0  444.0
2020 189  7  7 1200  -20.0  978.1    0.0    0.0  444.0  444.0
2020 189  7  7 1300  -20.5  978.8    1.2  159.0  444.0  444.0
2020 189  7  7 1400  -21.4  979.5    1.0  197.0  444.0  444.0
2020 189  7  7 1500  -20.6  980.1    0.0    0.0  444.0  444.0
2020 189  7  7 1600  -21.4  980.4    3.2  263.0  444.0  444.0
2020 189  7  7 1700  -22.4  980.7    3.9  262.0  444.0  444.0
2020 189  7  7 1800  -23.6  981.2    5.6  252.0  444.0  444.0
2020 189  7  7 1900  -22.1  981.7    4.4  246.0  444.0  444.0
2020 189  7  7 2000  -21.4  981.8    5.1  252.0  444.0  444.0
2020 189  7  7 2100  -21.0  982.0    0.0    0.0  444.0  444.0
2020 189  7  7 2200  -24.4  982.6    1.0  118.0  444.0  444.0
2020 189  7  7 2300  -21.8  983.4    1.2  163.0  444.0  444.0
2020 190  7  8 0000  -23.1  983.9    1.2  148.0  444.0  444.0
2020 190  7  8 0100  -22.6  984.2    1.0  158.0  444.0  444.0
2020 190  7  8 0200  -21.8  984.7    1.5  205.0  444.0  444.0
2020 190  7  8 0300  -22.5  984.8    1.2  134.0  444.0  444.0
2020 190  7  8 0400  -22.4  985.3    1.2  152.0  444.0  444.0
2020 190  7  8 0500  -22.4  985.3    0.0    0.0  444.0  444.0
2020 190  7  8 0600  -22.6  985.6    0.0    0.0  444.0  444.0
2020 190  7  8 0700  -25.1  985.8    1.5  194.0  444.0  444.0
2020 190  7  8 0800  -23.8  986.2    2.5  153.0  444.0  444.0
2020 190  7  8 0900  -25.6  986.3    1.2  141.0  444.0  444.0
2020 190  7  8 1000  -26.0  986.5    0.0    0.0  444.0  444.0
2020 190  7  8 1100  -24.5  986.6    0.0    0.0  444.0  444.0
2020 190  7  8 1200  -24.8  986.9    0.0    0.0  444.0  444.0
2020 190  7  8 1300  -24.8  986.9    0.5  165.0  444.0  444.0
2020 190  7  8 1400  -24.5  987.0    0.5  139.0  444.0  444.0
2020 190  7  8 1500  -26.1  987.6    0.0    0.0  444.0  444.0
2020 190  7  8 1600  -26.6  987.8    1.7  149.0  444.0  444.0
2020 190  7  8 1700  -23.8  988.1    1.0  225.0  444.0  444.0
2020 190  7  8 1800  -23.8  988.1    1.7  222.0  444.0  444.0
2020 190  7  8 1900  -23.8  988.5    0.0    0.0  444.0  444.0
2020 190  7  8 2000  -23.1  988.8    0.0    0.0  444.0  444.0
2020 190  7  8 2100  -24.4  989.1    0.0    0.0  444.0  444.0
2020 190  7  8 2200  -24.5  989.7    0.0    0.0  444.0  444.0
2020 190  7  8 2300  -26.0  990.1    1.2  138.0  444.0  444.0
2020 191  7  9 0000  -26.1  990.4    1.0  136.0  444.0  444.0
2020 191  7  9 0100  -25.1  990.5    2.7  155.0  444.0  444.0
2020 191  7  9 0200  -24.2  990.7    1.7  142.0  444.0  444.0
2020 191  7  9 0300  -24.5  990.6    1.0  136.0  444.0  444.0
2020 191  7  9 0400  -23.8  990.9    0.0    0.0  444.0  444.0
2020 191  7  9 0500  -23.8  991.3    1.0  150.0  444.0  444.0
2020 191  7  9 0600  -23.8  991.4    1.5  141.0  444.0  444.0
2020 191  7  9 0700  -23.8  991.6    1.5  127.0  444.0  444.0
2020 191  7  9 0800  -25.0  991.9    0.0    0.0  444.0  444.0
2020 191  7  9 0900  -25.2  991.8    0.0    0.0  444.0  444.0
2020 191  7  9 1000  -25.1  991.7    2.0  149.0  444.0  444.0
2020 191  7  9 1100  -24.5  991.7    2.7  141.0  444.0  444.0
2020 191  7  9 1200  -24.6  992.1    0.0    0.0  444.0  444.0
2020 191  7  9 1300  -24.4  992.1    1.7  150.0  444.0  444.0
2020 191  7  9 1400  -24.4  992.0    3.7  146.0  444.0  444.0
2020 191  7  9 1500  -24.0  991.7    2.7  148.0  444.0  444.0
2020 191  7  9 1600  -24.0  991.8    3.2  160.0  444.0  444.0
2020 191  7  9 1700  -24.1  991.7    4.2  159.0  444.0  444.0
2020 191  7  9 1800  -24.2  991.6    4.4  148.0  444.0  444.0
2020 191  7  9 1900  -25.1  991.8    3.2  155.0  444.0  444.0
2020 191  7  9 2000  -26.0  991.7    3.2  135.0  444.0  444.0
2020 191  7  9 2100  -26.9  991.9    3.7  145.0  444.0  444.0
2020 191  7  9 2200  -26.4  991.8    3.4  135.0  444.0  444.0
2020 191  7  9 2300  -27.2  991.6    2.7  146.0  444.0  444.0
2020 192  7 10 0000  -27.5  991.5    4.2  134.0  444.0  444.0
2020 192  7 10 0100  -27.2  991.3    4.4  148.0  444.0  444.0
2020 192  7 10 0200  -27.2  991.0    4.4  156.0  444.0  444.0
2020 192  7 10 0300  -27.1  990.5    4.2  149.0  444.0  444.0
2020 192  7 10 0400  -22.4  990.3    3.4  162.0  444.0  444.0
2020 192  7 10 0500  -27.2  990.3    4.4  146.0  444.0  444.0
2020 192  7 10 0600  -27.8  990.5    4.9  148.0  444.0  444.0
2020 192  7 10 0700  -24.9  990.5   10.0  145.0  444.0  444.0
2020 192  7 10 0800  -24.2  990.1    9.1  153.0  444.0  444.0
2020 192  7 10 0900  -23.9  989.8    9.1  152.0  444.0  444.0
2020 192  7 10 1000  -23.0  989.4   10.5  138.0  444.0  444.0
2020 192  7 10 1100  -23.1  990.0    7.8  160.0  444.0  444.0
2020 192  7 10 1200  -24.4  989.5   12.2  149.0  444.0  444.0
2020 192  7 10 1300  -23.4  989.1   12.2  148.0  444.0  444.0
2020 192  7 10 1400  -23.1  989.3   12.2  146.0  444.0  444.0
2020 192  7 10 1500  -22.6  989.3   14.2  163.0  444.0  444.0
2020 192  7 10 1600  -22.4  989.7   10.8  149.0  444.0  444.0
2020 192  7 10 1700  -22.4  990.3   14.5  153.0  444.0  444.0
2020 192  7 10 1800  -22.6  990.1   13.0  153.0  444.0  444.0
2020 192  7 10 1900  -22.8  989.6   14.2  153.0  444.0  444.0
2020 192  7 10 2000  -22.8  989.6   14.7  158.0  444.0  444.0
2020 192  7 10 2100  -23.6  990.2   12.2   75.0  444.0  444.0
2020 192  7 10 2200  -23.6  989.9   10.0  146.0  444.0  444.0
2020 192  7 10 2300  -23.8  989.8   11.3  160.0  444.0  444.0
2020 193  7 11 0000  -24.0  988.7   13.5  152.0  444.0  444.0
2020 193  7 11 0100  -24.4  987.9   13.5  149.0  444.0  444.0
2020 193  7 11 0200  -24.8  988.1   11.8  145.0  444.0  444.0
2020 193  7 11 0300  -25.1  988.2   14.0  165.0  444.0  444.0
2020 193  7 11 0400  -24.9  987.4   17.4  153.0  444.0  444.0
2020 193  7 11 0500  -25.6  987.8   13.2  148.0  444.0  444.0
2020 193  7 11 0600  -25.8  988.0   12.7  165.0  444.0  444.0
2020 193  7 11 0700  -26.1  987.4   15.2  148.0  444.0  444.0
2020 193  7 11 0800  -26.1  987.1   14.5  153.0  444.0  444.0
2020 193  7 11 0900  -26.4  986.8   13.7  155.0  444.0  444.0
2020 193  7 11 1000  -26.6  986.6   11.8  156.0  444.0  444.0
2020 193  7 11 1100  -26.4  985.5   13.2  143.0  444.0  444.0
2020 193  7 11 1200  -26.1  985.2   16.7  143.0  444.0  444.0
2020 193  7 11 1300  -25.8  984.9   16.7  145.0  444.0  444.0
2020 193  7 11 1400  -25.6  984.5   18.1  150.0  444.0  444.0
2020 193  7 11 1500  -26.1  984.1   18.9  148.0  444.0  444.0
2020 193  7 11 1600  -25.6  985.2   12.0  158.0  444.0  444.0
2020 193  7 11 1700  -25.8  983.5   18.6  142.0  444.0  444.0
2020 193  7 11 1800  -26.1  984.2   13.7  150.0  444.0  444.0
2020 193  7 11 1900  -26.0  983.8   14.9  149.0  444.0  444.0
2020 193  7 11 2000  -26.1  983.7   15.2  166.0  444.0  444.0
2020 193  7 11 2100  -25.6  982.9   15.7  145.0  444.0  444.0
2020 193  7 11 2200  -25.6  983.5   20.3  143.0  444.0  444.0
2020 193  7 11 2300  -25.6  983.5   12.7  150.0  444.0  444.0
2020 194  7 12 0000  -25.2  982.6   16.7  148.0  444.0  444.0
2020 194  7 12 0100  -24.4  982.4   14.2  152.0  444.0  444.0
2020 194  7 12 0200  -24.9  982.8   12.5  158.0  444.0  444.0
2020 194  7 12 0300  -24.4  982.0   12.7  141.0  444.0  444.0
2020 194  7 12 0400  -24.9  981.7   15.4  146.0  444.0  444.0
2020 194  7 12 0500  -25.0  982.2   14.9  156.0  444.0  444.0
2020 194  7 12 0600  -25.0  982.6   15.4  143.0  444.0  444.0
2020 194  7 12 0700  -24.9  983.1   10.8  153.0  444.0  444.0
2020 194  7 12 0800  -24.5  982.7   10.0  152.0  444.0  444.0
2020 194  7 12 0900  -25.2  982.5    6.1  146.0  444.0  444.0
2020 194  7 12 1000  -25.6  982.0    7.1  132.0  444.0  444.0
2020 194  7 12 1100  -25.6  981.4    7.1   83.0  444.0  444.0
2020 194  7 12 1200  -25.0  981.0    3.2  158.0  444.0  444.0
2020 194  7 12 1300  -20.8  980.0    3.9  159.0  444.0  444.0
2020 194  7 12 1400  -21.2  979.2    2.9  149.0  444.0  444.0
2020 194  7 12 1500  -21.0  978.5    2.9  153.0  444.0  444.0
2020 194  7 12 1600  -23.0  977.9    1.5  166.0  444.0  444.0
2020 194  7 12 1700  -23.8  977.4    2.7  146.0  444.0  444.0
2020 194  7 12 1800  -21.1  977.3    0.7  222.0  444.0  444.0
2020 194  7 12 1900  -23.4  976.6    1.7   58.0  444.0  444.0
2020 194  7 12 2000  -27.2  976.5    3.7  125.0  444.0  444.0
2020 194  7 12 2100  -26.4  976.6    3.7  143.0  444.0  444.0
2020 194  7 12 2200  -27.2  976.4    2.9  136.0  444.0  444.0
2020 194  7 12 2300  -24.9  976.0    3.7  141.0  444.0  444.0
2020 195  7 13 0000  -27.6  975.6    4.2  150.0  444.0  444.0
2020 195  7 13 0100  -25.5  975.3    3.4  146.0  444.0  444.0
2020 195  7 13 0200  -27.2  975.0    3.4  136.0  444.0  444.0
2020 195  7 13 0300  -24.1  974.9    3.2  143.0  444.0  444.0
2020 195  7 13 0400  -25.1  974.9    1.5  173.0  444.0  444.0
2020 195  7 13 0500  -23.9  975.0    0.7  187.0  444.0  444.0
2020 195  7 13 0600  -23.8  974.9    2.2  146.0  444.0  444.0
2020 195  7 13 0700  -23.0  974.9    3.4  142.0  444.0  444.0
2020 195  7 13 0800  -21.8  975.0    2.5  143.0  444.0  444.0
2020 195  7 13 0900  -21.2  974.4    2.2  195.0  444.0  444.0
2020 195  7 13 1000  -19.1  974.2    0.7  148.0  444.0  444.0
2020 195  7 13 1100  -21.4  974.2    0.0    0.0  444.0  444.0
2020 195  7 13 1200  -24.0  973.9    1.2  134.0  444.0  444.0
2020 195  7 13 1300  -22.8  974.0    0.7  134.0  444.0  444.0
2020 195  7 13 1400  -23.9  974.3    0.5  159.0  444.0  444.0
2020 195  7 13 1500  -23.1  974.2    1.2  146.0  444.0  444.0
2020 195  7 13 1600  -22.4  974.1    3.7  149.0  444.0  444.0
2020 195  7 13 1700  -18.4  973.8    3.7  190.0  444.0  444.0
2020 195  7 13 1800  -18.4  973.7    2.2  152.0  444.0  444.0
2020 195  7 13 1900  -19.5  973.4    1.5  143.0  444.0  444.0
2020 195  7 13 2000  -19.0  972.9    1.5  143.0  444.0  444.0
2020 195  7 13 2100  -19.5  972.7    1.2   98.0  444.0  444.0
2020 195  7 13 2200  -20.5  972.4    2.2  163.0  444.0  444.0
2020 195  7 13 2300  -20.1  972.6    1.0  104.0  444.0  444.0
2020 196  7 14 0000  -20.4  972.6    0.0    0.0  444.0  444.0
2020 196  7 14 0100  -22.8  972.9    1.0  135.0  444.0  444.0
2020 196  7 14 0200  -23.9  973.2    1.0  150.0  444.0  444.0
2020 196  7 14 0300  -20.4  973.3    2.2  243.0  444.0  444.0
2020 196  7 14 0400  -20.2  973.4    0.0    0.0  444.0  444.0
2020 196  7 14 0500  -19.5  973.3    0.2  184.0  444.0  444.0
2020 196  7 14 0600  -18.8  973.6    0.0    0.0  444.0  444.0
2020 196  7 14 0700  -18.5  973.6    0.0    0.0  444.0  444.0
2020 196  7 14 0800  -17.6  973.2    1.7  256.0  444.0  444.0
2020 196  7 14 0900  -18.5  973.0    0.0    0.0  444.0  444.0
2020 196  7 14 1000  -17.8  973.0    0.0    0.0  444.0  444.0
2020 196  7 14 1100  -18.4  972.7    0.0    0.0  444.0  444.0
2020 196  7 14 1200  -18.1  972.3    0.7  201.0  444.0  444.0
2020 196  7 14 1300  -18.2  971.5    2.9  204.0  444.0  444.0
2020 196  7 14 1400  -17.9  970.8    2.9  218.0  444.0  444.0
2020 196  7 14 1500  -17.6  970.6    1.7  219.0  444.0  444.0
2020 196  7 14 1600  -18.2  970.1    3.2  236.0  444.0  444.0
2020 196  7 14 1700  -16.4  969.3    1.7  240.0  444.0  444.0
2020 196  7 14 1800  -17.6  969.3    1.0  218.0  444.0  444.0
2020 196  7 14 1900  -19.8  968.7    0.0    0.0  444.0  444.0
2020 196  7 14 2000  -22.1  968.6    0.7  180.0  444.0  444.0
2020 196  7 14 2100  -22.1  969.3    1.2  141.0  444.0  444.0
2020 196  7 14 2200  -19.8  969.5    3.7  163.0  444.0  444.0
2020 196  7 14 2300  -18.8  969.4    2.5  148.0  444.0  444.0
2020 197  7 15 0000  -18.5  969.5    3.2  158.0  444.0  444.0
2020 197  7 15 0100  -19.4  969.6    3.4  153.0  444.0  444.0
2020 197  7 15 0200  -19.5  969.8    6.1  149.0  444.0  444.0
2020 197  7 15 0300  -24.0  969.6    5.6  135.0  444.0  444.0
2020 197  7 15 0400  -21.9  970.5    5.4  155.0  444.0  444.0
2020 197  7 15 0500  -22.4  971.3    3.7  167.0  444.0  444.0
2020 197  7 15 0600  -23.8  971.9    5.1  152.0  444.0  444.0
2020 197  7 15 0700  -23.2  972.4    3.4  159.0  444.0  444.0
2020 197  7 15 0800  -23.2  972.6    0.5  155.0  444.0  444.0
2020 197  7 15 0900  -18.6  971.9    3.2  115.0  444.0  444.0
2020 197  7 15 1000  -20.9  972.2    1.7  204.0  444.0  444.0
2020 197  7 15 1100  -20.1  972.0    5.9  242.0  444.0  444.0
2020 197  7 15 1200  -21.4  971.7    5.4  212.0  444.0  444.0
2020 197  7 15 1300  -20.0  971.2    8.3  225.0  444.0  444.0
2020 197  7 15 1400  -20.1  970.3    7.4  231.0  444.0  444.0
2020 197  7 15 1500  -17.8  970.1    3.9  226.0  444.0  444.0
2020 197  7 15 1600  -17.4  968.7    7.4  232.0  444.0  444.0
2020 197  7 15 1700  -17.2  968.3    0.2  267.0  444.0  444.0
2020 197  7 15 1800  -17.9  966.2    9.3  255.0  444.0  444.0
2020 197  7 15 1900  -16.9  965.3    7.4  256.0  444.0  444.0
2020 197  7 15 2000  -16.0  964.4    5.9  191.0  444.0  444.0
2020 197  7 15 2100  -15.0  963.1    6.9  181.0  444.0  444.0
2020 197  7 15 2200  -14.8  962.2    2.5  229.0  444.0  444.0
2020 197  7 15 2300  -15.8  960.8    2.7  200.0  444.0  444.0
2020 198  7 16 0000  -15.4  960.0    0.5  238.0  444.0  444.0
2020 198  7 16 0100  -17.8  959.0    1.0  152.0  444.0  444.0
2020 198  7 16 0200  -17.2  958.3    2.0  232.0  444.0  444.0
2020 198  7 16 0300  -18.2  958.1    1.5  128.0  444.0  444.0
2020 198  7 16 0400  -21.8  958.6    2.5  143.0  444.0  444.0
2020 198  7 16 0500  -24.2  958.9    4.7  135.0  444.0  444.0
2020 198  7 16 0600  -23.6  960.1    3.7  158.0  444.0  444.0
2020 198  7 16 0700  -23.6  961.1    6.1  143.0  444.0  444.0
2020 198  7 16 0800  -22.4  962.2    5.4  148.0  444.0  444.0
2020 198  7 16 0900  -21.4  964.4    6.9  155.0  444.0  444.0
2020 198  7 16 1000  -20.1  965.8    4.4  162.0  444.0  444.0
2020 198  7 16 1100  -18.8  966.5    9.1  166.0  444.0  444.0
2020 198  7 16 1200  -17.0  967.5    9.1  166.0  444.0  444.0
2020 198  7 16 1300  -17.2  967.8   10.3  187.0  444.0  444.0
2020 198  7 16 1400  -15.9  968.8    6.4  190.0  444.0  444.0
