Year: 2023  Month: 04  ID: MPT  ARGOS:  8906  Name: Marble Point        
2023  99  4  9 1800  -22.4  983.7    0.0    0.0  444.0  444.0
2023  99  4  9 1900  -22.6  983.6    0.0    0.0  444.0  444.0
2023  99  4  9 2000  -22.8  983.8    0.0    0.0  444.0  444.0
2023  99  4  9 2100  -22.5  983.8    0.0    0.0  444.0  444.0
2023  99  4  9 2200  -22.1  984.1    0.0    0.0  444.0  444.0
2023  99  4  9 2300  -23.1  984.1    1.0  142.0  444.0  444.0
2023 100  4 10 0000  -22.4  984.3    0.0    0.0  444.0  444.0
2023 100  4 10 0100  -22.1  984.4    0.0    0.0  444.0  444.0
2023 100  4 10 0200  -22.8  984.4    0.0    0.0  444.0  444.0
2023 100  4 10 0300  -22.5  984.5    0.2  323.0  444.0  444.0
2023 100  4 10 0400  -22.6  984.6    0.7  124.0  444.0  444.0
2023 100  4 10 0500  -23.6  984.9    0.0    0.0  444.0  444.0
2023 100  4 10 0600  -23.8  985.2    0.0    0.0  444.0  444.0
2023 100  4 10 0700  -24.2  985.4    0.0    0.0  444.0  444.0
2023 100  4 10 0800  -24.9  985.6    2.0  139.0  444.0  444.0
2023 100  4 10 0900  -24.8  985.7    0.0    0.0  444.0  444.0
2023 100  4 10 1000  -24.8  986.1    0.2  129.0  444.0  444.0
2023 100  4 10 1100  -24.8  986.6    0.0    0.0  444.0  444.0
2023 100  4 10 1200  -24.1  986.8    0.0    0.0  444.0  444.0
2023 100  4 10 1300  -25.4  986.9    0.0    0.0  444.0  444.0
2023 100  4 10 1400  -24.2  987.1    0.5  194.0  444.0  444.0
2023 100  4 10 1500  -25.5  987.4    1.2  145.0  444.0  444.0
2023 100  4 10 1600  -24.2  987.7    0.0    0.0  444.0  444.0
2023 100  4 10 1700  -23.0  987.8    1.0  190.0  444.0  444.0
2023 100  4 10 1800  -23.2  988.1    0.0    0.0  444.0  444.0
2023 100  4 10 1900  -23.0  988.3    0.0    0.0  444.0  444.0
2023 100  4 10 2000  -23.6  988.3    0.0    0.0  444.0  444.0
2023 100  4 10 2100  -25.4  988.5    0.0    0.0  444.0  444.0
2023 100  4 10 2200  -25.0  988.9    0.7  132.0  444.0  444.0
2023 100  4 10 2300  -24.4  989.1    1.0  215.0  444.0  444.0
2023 101  4 11 0000  -26.0  989.3    0.0    0.0  444.0  444.0
2023 101  4 11 0100  -23.1  989.5    1.7  135.0  444.0  444.0
2023 101  4 11 0200  -23.1  989.6    0.0    0.0  444.0  444.0
2023 101  4 11 0300  -23.1  989.7    0.0    0.0  444.0  444.0
2023 101  4 11 0400  -24.4  989.8    2.5  145.0  444.0  444.0
2023 101  4 11 0500  -23.2  990.0    3.2  150.0  444.0  444.0
2023 101  4 11 0600  -23.6  990.2    3.4  184.0  444.0  444.0
2023 101  4 11 0700  -23.4  990.3    3.9  159.0  444.0  444.0
2023 101  4 11 0800  -23.6  990.4    4.9  169.0  444.0  444.0
2023 101  4 11 0900  -23.2  990.6    5.4  155.0  444.0  444.0
2023 101  4 11 1000  -23.4  990.7    4.2  159.0  444.0  444.0
2023 101  4 11 1100  -25.2  990.7    3.9  136.0  444.0  444.0
2023 101  4 11 1200  -24.2  990.7    1.7  148.0  444.0  444.0
2023 101  4 11 1300  -24.5  990.4    5.1  145.0  444.0  444.0
2023 101  4 11 1400  -24.4  990.5    3.9  172.0  444.0  444.0
2023 101  4 11 1500  -24.0  990.3    4.2  201.0  444.0  444.0
2023 101  4 11 1600  -24.2  990.4    5.1  173.0  444.0  444.0
2023 101  4 11 1700  -24.1  990.6    4.4  156.0  444.0  444.0
2023 101  4 11 1800  -25.0  990.8    3.2  141.0  444.0  444.0
2023 101  4 11 1900  -24.9  990.7    3.4  152.0  444.0  444.0
2023 101  4 11 2000  -24.9  990.7    2.7  155.0  444.0  444.0
2023 101  4 11 2100  -24.5  990.6    2.7  181.0  444.0  444.0
2023 101  4 11 2200  -23.9  990.5    1.0  210.0  444.0  444.0
2023 101  4 11 2300  -23.8  990.0    2.7  190.0  444.0  444.0
2023 102  4 12 0000  -23.1  989.8    2.9  148.0  444.0  444.0
2023 102  4 12 0100  -25.0  989.6    3.2  132.0  444.0  444.0
2023 102  4 12 0200  -23.8  989.4    1.5  150.0  444.0  444.0
2023 102  4 12 0300  -26.0  989.4    2.5  134.0  444.0  444.0
2023 102  4 12 0400  -26.4  989.2    0.0    0.0  444.0  444.0
2023 102  4 12 0500  -26.2  989.1    0.7  153.0  444.0  444.0
2023 102  4 12 0600  -26.2  989.0    0.7  167.0  444.0  444.0
2023 102  4 12 0700  -26.8  988.7    0.2  232.0  444.0  444.0
2023 102  4 12 0800  -26.8  988.5    0.0    0.0  444.0  444.0
2023 102  4 12 0900  -27.1  988.1    0.0    0.0  444.0  444.0
2023 102  4 12 1000  -27.5  987.8    0.0    0.0  444.0  444.0
2023 102  4 12 1100  -27.4  987.0    0.0    0.0  444.0  444.0
2023 102  4 12 1200  -27.1  986.5    0.5  312.0  444.0  444.0
2023 102  4 12 1300  -27.2  985.8    1.0  328.0  444.0  444.0
2023 102  4 12 1400  -27.2  985.1    2.0  298.0  444.0  444.0
2023 102  4 12 1500  -28.0  984.6    2.2  307.0  444.0  444.0
2023 102  4 12 1600  -27.5  984.0    2.5  301.0  444.0  444.0
2023 102  4 12 1700  -28.0  983.4    2.5  318.0  444.0  444.0
2023 102  4 12 1800  -27.1  982.9    2.7  307.0  444.0  444.0
2023 102  4 12 1900  -27.4  982.2    3.7  294.0  444.0  444.0
2023 102  4 12 2000  -27.1  981.3    5.1  271.0  444.0  444.0
2023 102  4 12 2100  -27.1  980.2    4.7  321.0  444.0  444.0
2023 102  4 12 2200  -26.5  980.3    2.2  309.0  444.0  444.0
2023 102  4 12 2300  -26.4  980.2    2.5  285.0  444.0  444.0
2023 103  4 13 0000  -25.1  980.0    0.0    0.0  444.0  444.0
2023 103  4 13 0100  -25.2  979.7    0.0    0.0  444.0  444.0
2023 103  4 13 0200  -25.5  979.0    1.5  149.0  444.0  444.0
2023 103  4 13 0300  -26.6  978.7    3.9  158.0  444.0  444.0
2023 103  4 13 0400  -26.0  978.4    0.0    0.0  444.0  444.0
2023 103  4 13 0500  -25.5  978.0    3.7  184.0  444.0  444.0
2023 103  4 13 0600  -25.0  977.7    2.7  177.0  444.0  444.0
2023 103  4 13 0700  -25.8  977.9    5.1  146.0  444.0  444.0
2023 103  4 13 0800  -26.6  978.1    7.1  149.0  444.0  444.0
2023 103  4 13 0900  -27.2  978.0    4.2  163.0  444.0  444.0
2023 103  4 13 1000  -27.8  977.3    0.5  236.0  444.0  444.0
2023 103  4 13 1100  -27.2  976.8    1.7  111.0  444.0  444.0
2023 103  4 13 1200  -27.6  976.6    0.2  311.0  444.0  444.0
2023 103  4 13 1300  -23.1  975.3    3.7  134.0  444.0  444.0
2023 103  4 13 1400  -23.9  975.0    1.2  323.0  444.0  444.0
2023 103  4 13 1500  -25.8  974.6    2.5  190.0  444.0  444.0
2023 103  4 13 1600  -26.1  974.0    3.9  311.0  444.0  444.0
2023 103  4 13 1700  -25.0  972.8    4.2  340.0  444.0  444.0
2023 103  4 13 1800  -25.0  971.9    0.0    0.0  444.0  444.0
2023 103  4 13 1900  -22.6  971.5    1.7  318.0  444.0  444.0
2023 103  4 13 2000  -21.2  971.5    2.0  195.0  444.0  444.0
2023 103  4 13 2100  -20.6  971.5    1.0  245.0  444.0  444.0
2023 103  4 13 2200  -22.4  971.1    0.0    0.0  444.0  444.0
2023 103  4 13 2300  -18.9  971.4    1.2  262.0  444.0  444.0
2023 104  4 14 0000  -19.6  971.3    0.5  136.0  444.0  444.0
2023 104  4 14 0100  -21.5  971.2    3.2  158.0  444.0  444.0
2023 104  4 14 0200  -21.8  970.9    1.2  145.0  444.0  444.0
2023 104  4 14 0300  -22.0  971.5    6.1  129.0  444.0  444.0
2023 104  4 14 0400  -19.0  973.1    7.8  149.0  444.0  444.0
2023 104  4 14 0500  -19.4  973.7    7.8  142.0  444.0  444.0
2023 104  4 14 0600  -20.0  974.3    6.4  148.0  444.0  444.0
2023 104  4 14 0700  -21.1  974.9    8.1  149.0  444.0  444.0
2023 104  4 14 0800  -21.4  975.7    3.9  194.0  444.0  444.0
2023 104  4 14 0900  -21.9  976.3    3.7  172.0  444.0  444.0
2023 104  4 14 1000  -21.5  976.9    5.4  152.0  444.0  444.0
2023 104  4 14 1100  -21.9  977.7    6.1  159.0  444.0  444.0
2023 104  4 14 1200  -22.5  978.6    5.4  160.0  444.0  444.0
2023 104  4 14 1300  -22.1  979.2    5.6  173.0  444.0  444.0
2023 104  4 14 1400  -21.4  979.2    4.2  208.0  444.0  444.0
2023 104  4 14 1500  -21.1  979.6    3.2  215.0  444.0  444.0
2023 104  4 14 1600  -20.5  979.7    2.0  231.0  444.0  444.0
2023 104  4 14 1700  -20.6  979.8    4.7  245.0  444.0  444.0
2023 104  4 14 1800  -20.4  979.9    3.4  231.0  444.0  444.0
2023 104  4 14 1900  -20.5  979.9    0.0    0.0  444.0  444.0
2023 104  4 14 2000  -21.5  980.4    0.0    0.0  444.0  444.0
2023 104  4 14 2100  -20.5  980.5    0.0    0.0  444.0  444.0
2023 104  4 14 2200  -23.6  980.6    0.0    0.0  444.0  444.0
2023 104  4 14 2300  -23.4  980.9    1.2  208.0  444.0  444.0
2023 105  4 15 0000  -21.9  981.2    0.0    0.0  444.0  444.0
2023 105  4 15 0100  -21.8  981.4    1.5  285.0  444.0  444.0
2023 105  4 15 0200  -22.0  981.5    0.2  105.0  444.0  444.0
2023 105  4 15 0300  -24.0  981.8    0.0    0.0  444.0  444.0
2023 105  4 15 0400  -23.9  982.0    0.0    0.0  444.0  444.0
2023 105  4 15 0500  -23.2  982.1    0.0    0.0  444.0  444.0
2023 105  4 15 0600  -22.8  982.0    0.0    0.0  444.0  444.0
2023 105  4 15 0700  -23.0  982.4    0.0    0.0  444.0  444.0
2023 105  4 15 0800  -20.8  982.6    0.2  191.0  444.0  444.0
2023 105  4 15 0900  -24.5  983.1    2.0  150.0  444.0  444.0
2023 105  4 15 1000  -24.0  983.0    0.5  143.0  444.0  444.0
2023 105  4 15 1100  -23.0  982.8    0.0    0.0  444.0  444.0
2023 105  4 15 1200  -23.2  983.1    1.7  148.0  444.0  444.0
2023 105  4 15 1300  -21.8  983.4    0.0    0.0  444.0  444.0
2023 105  4 15 1400  -22.9  983.6    0.0    0.0  444.0  444.0
2023 105  4 15 1500  -22.4  984.0    0.0    0.0  444.0  444.0
2023 105  4 15 1600  -22.1  984.4    0.0    0.0  444.0  444.0
2023 105  4 15 1700  -23.0  984.9    1.5  257.0  444.0  444.0
2023 105  4 15 1800  -21.4  984.9    0.2  353.0  444.0  444.0
2023 105  4 15 1900  -22.4  985.2    0.0    0.0  444.0  444.0
2023 105  4 15 2000  -19.6  985.5    0.0    0.0  444.0  444.0
2023 105  4 15 2100  -23.0  985.9    0.0    0.0  444.0  444.0
2023 105  4 15 2200  -22.6  986.2    0.0    0.0  444.0  444.0
2023 105  4 15 2300  -22.5  986.3    1.7  152.0  444.0  444.0
2023 106  4 16 0000  -21.5  986.7    2.0  143.0  444.0  444.0
2023 106  4 16 0100  -21.5  987.5    0.5  129.0  444.0  444.0
2023 106  4 16 0200  -21.4  987.4    3.2  186.0  444.0  444.0
2023 106  4 16 0300  -21.4  988.3    0.7   98.0  444.0  444.0
2023 106  4 16 0400  -21.9  988.6    2.5  149.0  444.0  444.0
2023 106  4 16 0500  -22.4  988.8    3.9  136.0  444.0  444.0
2023 106  4 16 0600  -22.5  989.0    5.1  107.0  444.0  444.0
2023 106  4 16 0700  -22.1  990.1    4.4  159.0  444.0  444.0
2023 106  4 16 0800  -22.1  990.1    4.7  125.0  444.0  444.0
2023 106  4 16 0900  -21.8  990.6    4.9  149.0  444.0  444.0
2023 106  4 16 1000  -21.4  991.2    6.9  142.0  444.0  444.0
2023 106  4 16 1100  -22.1  991.8    5.1  135.0  444.0  444.0
2023 106  4 16 1200  -22.0  991.9    4.7  139.0  444.0  444.0
2023 106  4 16 1300  -22.5  991.7    3.4  138.0  444.0  444.0
