DateTime,temperature_C,pressure_hPa,wind_speed_m/s,wind_direction
1990-01-01,,,,
1990-01-02,,,,
1990-01-03,,,,
1990-01-04,,,,
1990-01-05,,,,
1990-01-06,,,,
1990-01-07,,,,
1990-01-08,,,,
1990-01-09,,,,
1990-01-10,,,,
1990-01-11,,,,
1990-01-12,,,,
1990-01-13,,,,
1990-01-14,,,,
1990-01-15,,,,
1990-01-16,,,,
1990-01-17,,,,
1990-01-18,,,,
1990-01-19,,,,
1990-01-20,,,,
1990-01-21,,,,
1990-01-22,,,,
1990-01-23,,,,
1990-01-24,,,,
1990-01-25,,,,
1990-01-26,,,,
1990-01-27,,,,
1990-01-28,,,,
1990-01-29,,,,
1990-01-30,,,,
1990-01-31,,,,
1990-02-01,,,,
1990-02-02,,,,
1990-02-03,,,,
1990-02-04,,,,
1990-02-05,,,,
1990-02-06,,,,
1990-02-07,,,,
1990-02-08,,,,
1990-02-09,,,,
1990-02-10,,,,
1990-02-11,,,,
1990-02-12,,,,
1990-02-13,,,,
1990-02-14,,,,
1990-02-15,,,,
1990-02-16,,,,
1990-02-17,,,,
1990-02-18,,,,
1990-02-19,,,,
1990-02-20,,,,
1990-02-21,,,,
1990-02-22,,,,
1990-02-23,,,,
1990-02-24,,,,
1990-02-25,,,,
1990-02-26,,,,
1990-02-27,,,,
1990-02-28,,,,
1990-03-01,,,,
1990-03-02,,,,
1990-03-03,,,,
1990-03-04,,,,
1990-03-05,,,,
1990-03-06,,,,
1990-03-07,,,,
1990-03-08,,,,
1990-03-09,,,,
1990-03-10,,,,
1990-03-11,,,,
1990-03-12,,,,
1990-03-13,,,,
1990-03-14,,,,
1990-03-15,,,,
1990-03-16,,,,
1990-03-17,,,,
1990-03-18,,,,
1990-03-19,,,,
1990-03-20,,,,
1990-03-21,,,,
1990-03-22,,,,
1990-03-23,,,,
1990-03-24,,,,
1990-03-25,,,,
1990-03-26,,,,
1990-03-27,,,,
1990-03-28,,,,
1990-03-29,,,,
1990-03-30,,,,
1990-03-31,,,,
1990-04-01,,,,
1990-04-02,,,,
1990-04-03,,,,
1990-04-04,,,,
1990-04-05,,,,
1990-04-06,,,,
1990-04-07,,,,
1990-04-08,,,,
1990-04-09,,,,
1990-04-10,,,,
1990-04-11,,,,
1990-04-12,,,,
1990-04-13,,,,
1990-04-14,,,,
1990-04-15,,,,
1990-04-16,,,,
1990-04-17,,,,
1990-04-18,,,,
1990-04-19,,,,
1990-04-20,,,,
1990-04-21,,,,
1990-04-22,,,,
1990-04-23,,,,
1990-04-24,,,,
1990-04-25,,,,
1990-04-26,,,,
1990-04-27,,,,
1990-04-28,,,,
1990-04-29,,,,
1990-04-30,,,,
1990-05-01,,,,
1990-05-02,,,,
1990-05-03,,,,
1990-05-04,,,,
1990-05-05,,,,
1990-05-06,,,,
1990-05-07,,,,
1990-05-08,,,,
1990-05-09,,,,
1990-05-10,,,,
1990-05-11,,,,
1990-05-12,,,,
1990-05-13,,,,
1990-05-14,,,,
1990-05-15,,,,
1990-05-16,,,,
1990-05-17,,,,
1990-05-18,,,,
1990-05-19,,,,
1990-05-20,,,,
1990-05-21,,,,
1990-05-22,,,,
1990-05-23,,,,
1990-05-24,,,,
1990-05-25,,,,
1990-05-26,,,,
1990-05-27,,,,
1990-05-28,,,,
1990-05-29,,,,
1990-05-30,,,,
1990-05-31,,,,
1990-06-01,,,,
1990-06-02,,,,
1990-06-03,,,,
1990-06-04,,,,
1990-06-05,,,,
1990-06-06,,,,
1990-06-07,,,,
1990-06-08,,,,
1990-06-09,,,,
1990-06-10,,,,
1990-06-11,,,,
1990-06-12,,,,
1990-06-13,,,,
1990-06-14,,,,
1990-06-15,,,,
1990-06-16,,,,
1990-06-17,,,,
1990-06-18,,,,
1990-06-19,,,,
1990-06-20,,,,
1990-06-21,,,,
1990-06-22,,,,
1990-06-23,,,,
1990-06-24,,,,
1990-06-25,,,,
1990-06-26,,,,
1990-06-27,,,,
1990-06-28,,,,
1990-06-29,,,,
1990-06-30,,,,
1990-07-01,,,,
1990-07-02,,,,
1990-07-03,,,,
1990-07-04,,,,
1990-07-05,,,,
1990-07-06,,,,
1990-07-07,,,,
1990-07-08,,,,
1990-07-09,,,,
1990-07-10,,,,
1990-07-11,,,,
1990-07-12,,,,
1990-07-13,,,,
1990-07-14,,,,
1990-07-15,,,,
1990-07-16,,,,
1990-07-17,,,,
1990-07-18,,,,
1990-07-19,,,,
1990-07-20,,,,
1990-07-21,,,,
1990-07-22,,,,
1990-07-23,,,,
1990-07-24,,,,
1990-07-25,,,,
1990-07-26,,,,
1990-07-27,,,,
1990-07-28,,,,
1990-07-29,,,,
1990-07-30,,,,
1990-07-31,,,,
1990-08-01,,,,
1990-08-02,,,,
1990-08-03,,,,
1990-08-04,,,,
1990-08-05,,,,
1990-08-06,,,,
1990-08-07,,,,
1990-08-08,,,,
1990-08-09,,,,
1990-08-10,,,,
1990-08-11,,,,
1990-08-12,,,,
1990-08-13,,,,
1990-08-14,,,,
1990-08-15,,,,
1990-08-16,,,,
1990-08-17,,,,
1990-08-18,,,,
1990-08-19,,,,
1990-08-20,,,,
1990-08-21,,,,
1990-08-22,,,,
1990-08-23,,,,
1990-08-24,,,,
1990-08-25,,,,
1990-08-26,,,,
1990-08-27,,,,
1990-08-28,,,,
1990-08-29,,,,
1990-08-30,,,,
1990-08-31,,,,
1990-09-01,,,,
1990-09-02,,,,
1990-09-03,,,,
1990-09-04,,,,
1990-09-05,,,,
1990-09-06,,,,
1990-09-07,,,,
1990-09-08,,,,
1990-09-09,,,,
1990-09-10,,,,
1990-09-11,,,,
1990-09-12,,,,
1990-09-13,,,,
1990-09-14,,,,
1990-09-15,,,,
1990-09-16,,,,
1990-09-17,,,,
1990-09-18,,,,
1990-09-19,,,,
1990-09-20,,,,
1990-09-21,,,,
1990-09-22,,,,
1990-09-23,,,,
1990-09-24,,,,
1990-09-25,,,,
1990-09-26,,,,
1990-09-27,,,,
1990-09-28,,,,
1990-09-29,,,,
1990-09-30,,,,
1990-10-01,,,,
1990-10-02,,,,
1990-10-03,,,,
1990-10-04,,,,
1990-10-05,,,,
1990-10-06,,,,
1990-10-07,,,,
1990-10-08,,,,
1990-10-09,,,,
1990-10-10,,,,
1990-10-11,,,,
1990-10-12,,,,
1990-10-13,,,,
1990-10-14,,,,
1990-10-15,,,,
1990-10-16,,,,
1990-10-17,,,,
1990-10-18,,,,
1990-10-19,,,,
1990-10-20,,,,
1990-10-21,,,,
1990-10-22,,,,
1990-10-23,,,,
1990-10-24,,,,
1990-10-25,,,,
1990-10-26,,,,
1990-10-27,,,,
1990-10-28,,,,
1990-10-29,,,,
1990-10-30,,,,
1990-10-31,,,,
1990-11-01,,,,
1990-11-02,,,,
1990-11-03,,,,
1990-11-04,,,,
1990-11-05,,,,
1990-11-06,,,,
1990-11-07,,,,
1990-11-08,,,,
1990-11-09,,,,
1990-11-10,,,,
1990-11-11,,,,
1990-11-12,,,,
1990-11-13,,,,
1990-11-14,,,,
1990-11-15,,,,
1990-11-16,,,,
1990-11-17,,,,
1990-11-18,,,,
1990-11-19,,,,
1990-11-20,,,,
1990-11-21,,,,
1990-11-22,,,,
1990-11-23,,,,
1990-11-24,,,,
1990-11-25,,,,
1990-11-26,,,,
1990-11-27,,,,
1990-11-28,,,,
1990-11-29,,,,
1990-11-30,,,,
1990-12-01,-8.016666666666667,912.9125,2.0,92.50760697857784
1990-12-02,-5.9125,909.875,3.25,312.32513941191553
1990-12-03,-4.9125,910.4625,7.0,242.43659062508112
1990-12-04,-5.2125,914.5375,32.0,231.26021521788516
1990-12-05,-6.425,916.725,31.0,229.99999999999997
1990-12-06,-6.8375,921.35,21.5,231.99511928850868
1990-12-07,-5.575,922.025,43.0,235.02551408712588
1990-12-08,-4.325,924.1125,36.0,237.50476872153658
1990-12-09,-4.1125,924.2875,32.666666666666664,233.3295630553023
1990-12-10,-2.0125,925.3125,5.5,240.62465250863193
1990-12-11,-3.5,928.175,4.666666666666667,240.03251074887308
1990-12-12,-5.2375,928.8,40.0,223.363727411623
1990-12-13,-3.95,928.1125,2.0,67.31101323841979
1990-12-14,-6.575,934.0,3.0,177.09439470515557
1990-12-15,-5.279999999999999,935.1375,1.6666666666666667,220.4958722675181
1990-12-16,-3.633333333333333,932.04,1.75,95.0
1990-12-17,,,,
1990-12-18,,,,
1990-12-19,,,,
1990-12-20,,,,
1990-12-21,,,,
1990-12-22,,,,
1990-12-23,,,,
1990-12-24,-3.1833333333333336,933.325,2.125,32.64444874611444
1990-12-25,-1.4375,933.4875,3.3333333333333335,316.62543140287084
1990-12-26,-2.9125,931.5875,6.0,338.4156596588608
1990-12-27,-4.1625,933.8499999999999,13.0,249.20138573100022
1990-12-28,-4.0125,928.9375,28.0,233.73742941328436
1990-12-29,-2.5875,932.3,20.666666666666668,243.8731025594151
1990-12-30,-1.3499999999999999,934.3,7.0,246.9890646423661
1990-12-31,-2.075,932.3,7.0,217.85770073722964
1991-01-01,-1.8599999999999999,929.075,2.5,181.55824931506004
1991-01-02,-2.2142857142857144,930.025,2.75,180.91473299729688
1991-01-03,-3.733333333333333,928.075,2.375,17.720157729454293
1991-01-04,-4.433333333333334,924.35,2.142857142857143,197.8564255385501
1991-01-05,-5.3125,922.575,3.0,223.3124813211817
1991-01-06,-5.05,921.75,33.0,0.0
1991-01-07,-5.8875,925.6375,,
1991-01-08,-5.328571428571428,924.1,0.0,20.0
1991-01-09,-5.271428571428571,927.6,3.5,1.7772843266296698
1991-01-10,-5.1125,930.925,3.3333333333333335,251.26210693106208
1991-01-11,-4.9875,929.8875,6.0,244.99010965699054
1991-01-12,-3.9375,921.775,3.6666666666666665,35.597151624761786
1991-01-13,-5.9125,915.1625,4.0,248.60874526960225
1991-01-14,-6.675,913.9875,5.5,243.89258593972335
1991-01-15,-6.875,915.575,9.666666666666666,244.97448591287406
1991-01-16,-6.925,915.375,13.142857142857142,234.99999999999994
1991-01-17,-6.025,917.3375,10.0,240.0
1991-01-18,-5.775,918.9125,6.5,322.15728938462684
1991-01-19,-6.55,916.275,1.6666666666666667,254.92498503922732
1991-01-20,-5.4125,925.95,9.0,320.7099109215895
1991-01-21,-5.25,924.975,4.0,330.00000000000006
1991-01-22,-5.575,912.375,,232.51437930669925
1991-01-23,-6.0,918.575,7.0,292.6038404765545
1991-01-24,-5.875,914.85,12.0,238.37046283483897
1991-01-25,-7.925,919.45,42.0,234.99999999999994
1991-01-26,-6.675,927.325,9.5,219.99999999999997
1991-01-27,-4.7375,928.075,32.666666666666664,217.15551626908257
1991-01-28,-5.7375,924.425,6.75,37.5264922263234
1991-01-29,-6.614285714285714,922.675,1.0,242.74557889424568
1991-01-30,-7.425,919.75,6.0,251.4239337450515
1991-01-31,-8.275,922.4625,8.142857142857142,236.24817078386593
1991-02-01,-7.3374999999999995,931.425,6.666666666666667,201.3696481789499
1991-02-02,-7.9625,929.1875,31.6,224.99999999999997
1991-02-03,-8.4375,928.1125,26.833333333333332,228.32100024779822
1991-02-04,-8.1875,929.1875,29.8,231.25538450902272
1991-02-05,-8.1,931.2625,19.666666666666668,223.99755606289725
1991-02-06,-8.2625,927.375,5.333333333333333,358.2566547538425
1991-02-07,-8.2875,924.0625,4.2,248.73016060634586
1991-02-08,-7.8,936.325,3.6,222.8594071291574
1991-02-09,-5.32,934.3625,1.75,310.8236899010696
1991-02-10,-6.5,932.4625,11.5,325.1263081375144
1991-02-11,-8.8125,930.3375,15.5,230.0
1991-02-12,-9.0,927.6875,15.0,235.10283536215212
1991-02-13,-8.72857142857143,924.7375000000001,3.0,262.28003862936976
1991-02-14,-8.185714285714285,922.3875,5.0,253.86019523030814
1991-02-15,-9.1375,921.625,9.4,247.47578613787584
1991-02-16,-9.625,924.6875,5.0,278.5279615511083
1991-02-17,-10.257142857142856,924.5625,1.5,250.6575218711339
1991-02-18,-8.925,920.7,31.5,233.7613436467375
1991-02-19,-7.75,921.6625,13.0,240.0
1991-02-20,-6.25,932.825,4.0,314.841668347748
1991-02-21,-5.4375,939.1125,15.666666666666666,218.3295630553023
1991-02-22,-5.525,931.675,4.666666666666667,257.7462954065638
1991-02-23,-6.3875,930.4625,31.0,224.99999999999997
1991-02-24,-7.4875,927.575,26.0,226.2625705867156
1991-02-25,-9.8375,922.05,18.666666666666668,227.99265502050247
1991-02-26,-9.5625,920.6,17.0,229.99999999999997
1991-02-27,-8.75,917.35,38.75,234.99999999999994
1991-02-28,-7.875,922.45,41.5,310.0
1991-03-01,-8.2375,920.75,2.5,240.1570817686466
1991-03-02,-10.3,913.4375,,240.0
1991-03-03,-10.4375,918.8125,55.0,238.6009684413631
1991-03-04,-10.975,916.2875,12.0,287.16524989060304
1991-03-05,-11.1,917.625,2.6,243.80700900588596
1991-03-06,-10.275,920.3375,32.0,255.0
1991-03-07,-10.0875,925.6875,6.0,264.19480509959754
1991-03-08,-10.325,917.825,12.75,155.66561143400506
1991-03-09,-12.275,921.9,19.0,272.2472899564823
1991-03-10,-9.95,913.475,5.8,279.3428945270615
1991-03-11,-11.975,916.175,4.5,237.82306517647237
1991-03-12,-11.35,921.125,1.6666666666666667,183.26905007917588
1991-03-13,-10.7625,921.425,3.3333333333333335,28.03500356536208
1991-03-14,-14.525,913.4125,9.5,228.7015826004497
1991-03-15,-16.8625,908.675,17.333333333333332,232.86516273833837
1991-03-16,-19.325,907.775,18.666666666666668,236.67043694469766
1991-03-17,-19.1,911.0,26.0,229.94857824023575
1991-03-18,-21.0,909.3,11.0,226.6534418593972
1991-03-19,-20.1,917.725,19.0,237.10288367317355
1991-03-20,-17.025,915.8625,20.5,234.99999999999994
1991-03-21,-18.5375,915.0625,37.0,233.3124813211817
1991-03-22,-20.8,919.2625,21.2,244.27766267065402
1991-03-23,-23.075,922.2,28.0,219.99999999999997
1991-03-24,-22.25714285714286,918.325,21.0,228.29504672941675
1991-03-25,-19.325,913.2875,3.0,310.2671333056479
1991-03-26,-19.125,922.575,10.0,274.44146394258786
1991-03-27,-15.8125,930.5375,10.5,18.31047806609101
1991-03-28,-15.825,931.8875,26.0,231.25059068742524
1991-03-29,-17.9875,927.5125,4.5,160.11956371836433
1991-03-30,-19.825,917.0625,5.833333333333333,215.7488649096225
1991-03-31,-24.425,920.25,11.166666666666666,232.50476872153658
1991-04-01,-22.375,928.0,14.333333333333334,243.7276940089356
1991-04-02,-18.4125,924.9875,,304.28807531933506
1991-04-03,-15.416666666666666,919.875,4.833333333333333,245.41799145616628
1991-04-04,-25.116666666666664,918.425,36.0,231.25059068742524
1991-04-05,-24.85,926.5,6.5,325.3974936230419
1991-04-06,-23.2125,926.2,2.3333333333333335,109.19662156473386
1991-04-07,-21.05,924.725,11.8,235.0
1991-04-08,-18.0625,921.3375,16.166666666666668,228.74461549097725
1991-04-09,-20.4,923.525,11.0,212.76047627461662
1991-04-10,-23.1625,924.2125,3.6666666666666665,201.3429113066478
1991-04-11,-24.5,924.55,5.5,355.4663380938193
1991-04-12,-24.725,930.825,16.0,277.93825366418594
1991-04-13,-21.833333333333332,935.25,12.0,236.24817078386593
1991-04-14,-18.9875,926.875,25.0,229.99999999999997
1991-04-15,-15.3125,914.1875,3.5,271.00451952916245
1991-04-16,-17.2125,907.7125,15.333333333333334,11.586215272650298
1991-04-17,-16.7,911.4625,33.5,229.96163122670248
1991-04-18,-12.425,918.4875,40.5,232.51437930669925
1991-04-19,-12.925,923.675,,267.4537195571051
1991-04-20,-16.55,933.3375,7.2,237.48562069330072
1991-04-21,-19.9,941.0625,10.0,226.23865635326246
1991-04-22,-21.85,935.1375,8.0,236.06024000590477
1991-04-23,-20.82,929.025,,3.369831398700353
1991-04-24,-13.1625,927.0875,7.0,227.4372045147787
1991-04-25,-13.783333333333333,928.1625,,258.79070316785203
1991-04-26,-13.8,918.8625,,357.7527100435177
1991-04-27,-19.9,919.2625,4.0,348.5994741575717
1991-04-28,-17.6375,923.975,3.0,243.13630984689712
1991-04-29,-16.45,924.7875,4.0,240.59154173983717
1991-04-30,-19.1625,921.0625,3.3333333333333335,244.61291640197464
1991-05-01,-21.5,927.6125,4.0,314.5839403346908
1991-05-02,-23.05,937.6625,9.857142857142858,29.763166482770345
1991-05-03,-24.325,933.025,8.0,239.84496632802052
1991-05-04,-23.3375,928.4875,14.0,28.532330742921502
1991-05-05,-23.5875,922.1125,4.0,236.9982433764384
1991-05-06,-27.8,921.7625,9.5,240.03251074887308
1991-05-07,-27.175,921.525,4.0,35.0
1991-05-08,-26.9625,920.9625,3.5,248.94675178320233
1991-05-09,-30.8,928.525,,240.20576901933896
1991-05-10,-29.8875,928.2,5.714285714285714,26.24817078386597
1991-05-11,-27.8125,928.8,12.0,245.98732521042535
1991-05-12,-28.15,926.725,8.0,254.24220709943228
1991-05-13,-24.8375,912.225,3.0,307.3506410355467
1991-05-14,-28.05,915.7625,17.0,228.74461549097725
1991-05-15,-31.0625,918.7375,49.75,226.67043694469766
1991-05-16,-31.8875,919.9625,44.0,225.0
1991-05-17,-28.925,907.65,8.0,271.0532482167976
1991-05-18,-27.175,889.4625,,236.00244393710273
1991-05-19,-20.9625,901.5375,54.0,230.0
1991-05-20,-21.525,911.2,1.8,76.75345398601345
1991-05-21,-22.85,907.7625,3.5,235.07501496077265
1991-05-22,-19.075,914.9,,226.67043694469766
1991-05-23,-21.6125,924.0625,30.0,226.2529830137688
1991-05-24,-22.25,932.675,27.0,226.23865635326246
1991-05-25,-11.0375,928.0125,60.0,234.9808887524834
1991-05-26,-9.725,928.275,16.0,232.51437930669925
1991-05-27,-13.65,923.0125,2.0,246.02567911859475
1991-05-28,-16.45,918.95,50.5,227.50476872153658
1991-05-29,-15.875,920.8,41.4,237.14730744824908
1991-05-30,-19.25,926.55,21.666666666666668,221.70495327058322
1991-05-31,-20.8625,930.3875,41.25,223.32956305530232
1991-06-01,-22.0125,932.0,,233.29504672941675
1991-06-02,-25.4125,922.6875,9.166666666666666,234.94192521246936
1991-06-03,-26.8,919.1375,4.166666666666667,5.441266258546815
1991-06-04,-25.0,912.8,7.0,235.0
1991-06-05,-23.0125,919.025,9.4,232.4952312784634
1991-06-06,-15.275,924.25,43.0,252.3877348049465
1991-06-07,-21.0875,925.15,3.0,296.22072150182527
1991-06-08,-22.9625,925.825,20.0,230.1044632765221
1991-06-09,-21.7125,926.225,5.0,232.50476872153658
1991-06-10,-19.7625,926.1125,54.0,230.07732941137505
1991-06-11,-20.7875,923.5375,,230.0382213753967
1991-06-12,-20.5875,913.3375,,232.00734497949747
1991-06-13,-17.575,912.2625,58.0,237.50476872153658
1991-06-14,-13.275,912.2142857142857,56.0,234.9808887524834
1991-06-15,-11.0625,910.65,57.0,239.93842216546938
1991-06-16,-11.4125,920.6625,58.666666666666664,224.99999999999997
1991-06-17,-15.337499999999999,923.2,,227.1348372616616
1991-06-18,-20.55,922.75,15.5,237.4952312784634
1991-06-19,-18.9875,919.6,3.1666666666666665,284.4195287602919
1991-06-20,-24.125,922.7,1.6666666666666667,227.29593660079288
1991-06-21,-20.8,928.0,2.8,356.4930978755518
1991-06-22,-22.3125,928.6875,9.0,7.249445966912077
1991-06-23,-22.475,937.9625,1.5,28.26123793132263
1991-06-24,-22.4625,950.3875,1.5,19.874123565354036
1991-06-25,-18.04,948.425,,360.0
1991-06-26,-9.049999999999999,933.1999999999999,15.5,235.71217897727468
1991-06-27,-19.6125,928.7,,247.82862256079818
1991-06-28,-21.35,928.2125,,257.9424895196809
1991-06-29,-24.65,931.1,9.0,17.93789588286562
1991-06-30,-23.85,920.0625,10.666666666666666,22.476083810068335
1991-07-01,-25.842857142857145,919.025,,252.71786206362796
1991-07-02,-26.8875,923.1125,1.0,257.5805935387642
1991-07-03,-29.775,919.5125,6.4,260.2102647822853
1991-07-04,-28.8,926.2625,5.0,228.32956305530232
1991-07-05,-30.4375,930.85,9.0,1.8706452003485408
1991-07-06,-30.9875,927.4625,4.0,249.46923769788535
1991-07-07,-29.0375,919.575,4.0,223.75929812479106
1991-07-08,-30.285714285714285,916.5625,5.0,253.24654601398652
1991-07-09,-25.9625,920.9625,11.0,238.70158260044968
1991-07-10,-22.8,925.7875,39.0,263.79856262108626
1991-07-11,-22.05,924.675,6.0,335.8310115454684
1991-07-12,-22.3875,922.5875,5.5,319.79231904689095
1991-07-13,-22.5125,903.65,,239.81140781977945
1991-07-14,-22.6625,919.4125,55.0,236.67043694469766
1991-07-15,-22.3625,927.85,10.0,0.6756519056062374
1991-07-16,-25.925,922.8125,10.0,262.15050197593166
1991-07-17,-22.9625,919.075,43.5,225.97793277528316
1991-07-18,-16.2625,914.65,55.0,236.67043694469766
1991-07-19,-13.6625,926.5125,53.0,229.99999999999997
1991-07-20,-17.55,935.35,1.0,256.80898516921775
1991-07-21,-24.014285714285712,931.3571428571429,11.0,235.9033426015148
1991-07-22,-27.8,932.7375,42.0,225.22405824805796
1991-07-23,-29.442857142857143,929.5285714285714,4.166666666666667,319.99999999999994
1991-07-24,-27.4875,927.425,12.0,250.0
1991-07-25,-22.4125,929.0875,50.0,229.99999999999997
1991-07-26,-21.875,929.875,7.0,35.15585146381218
1991-07-27,-24.1125,933.5875,14.0,228.86648429808494
1991-07-28,-21.25,941.75,9.6,224.99999999999997
1991-07-29,-23.1625,936.2625,53.666666666666664,232.00734497949747
1991-07-30,-16.2,933.7875,47.0,229.99999999999997
1991-07-31,-13.959999999999999,930.0166666666668,4.5,244.9202087751467
1991-08-01,-15.62857142857143,922.8857142857142,20.0,261.16987263518246
1991-08-02,-17.54,913.4125,49.0,227.4952312784634
1991-08-03,-21.3125,913.925,25.0,230.0615778345306
1991-08-04,-21.585714285714285,914.1714285714286,38.5,232.86516273833837
1991-08-05,-20.5,911.6142857142858,49.0,234.28393283033796
1991-08-06,-18.6125,907.225,,229.99999999999997
1991-08-07,-23.042857142857144,915.4,13.0,245.57048676930927
1991-08-08,-27.566666666666666,919.5333333333333,11.25,223.41576673489033
1991-08-09,-27.55,922.0666666666666,4.0,10.293519097078137
1991-08-10,-27.6125,919.775,4.0,13.997556062897248
1991-08-11,-29.4625,919.475,3.0,230.0
1991-08-12,-29.35,920.425,3.0,224.28393283033796
1991-08-13,-26.9875,918.025,55.0,239.99999999999994
1991-08-14,-22.785714285714285,938.3000000000001,,231.43034733322025
1991-08-15,-19.966666666666665,932.6166666666667,7.5,232.4952312784634
1991-08-16,-20.771428571428572,931.7142857142857,9.0,350.7987769472608
1991-08-17,-22.5,920.3000000000001,13.0,211.2060231130031
1991-08-18,-29.1,919.4375,16.333333333333332,303.8683539119199
1991-08-19,-29.233333333333334,913.9,5.2,312.1206326198281
1991-08-20,-31.8,922.2142857142857,16.0,280.6905905852048
1991-08-21,-15.25,931.15,12.0,346.29504169542423
1991-08-22,-16.68,924.342857142857,4.666666666666667,229.99999999999997
1991-08-23,-16.766666666666666,919.2166666666667,6.666666666666667,320.0
1991-08-24,-22.575,910.75,,240.0
1991-08-25,-24.8625,920.6375,33.25,227.1348372616616
1991-08-26,-23.933333333333334,923.1,35.0,229.99999999999997
1991-08-27,-22.424999999999997,920.1666666666666,7.5,310.7855111585916
1991-08-28,-14.75,918.0200000000001,8.5,328.44940774024315
1991-08-29,-20.419999999999998,916.4,7.25,353.84468190664944
1991-08-30,-18.4,904.5200000000001,4.5,233.8731025594151
1991-08-31,-24.483333333333334,902.7666666666668,14.0,241.45419825204306
1991-09-01,-25.375,911.6625,13.0,328.7428032872768
1991-09-02,-24.042857142857144,915.3857142857142,4.25,28.50674646123521
1991-09-03,-27.02857142857143,917.4142857142857,3.3333333333333335,337.7554568005413
1991-09-04,-26.55,915.275,56.0,236.23865635326246
1991-09-05,-21.74285714285714,922.6,22.666666666666668,239.82145791460033
1991-09-06,-24.82,922.5,6.2,26.68415445432863
1991-09-07,-25.9625,921.6,28.0,232.00734497949747
1991-09-08,-24.385714285714283,908.2714285714285,,234.28393283033796
1991-09-09,-22.2875,896.775,,236.00244393710273
1991-09-10,-19.825,900.3,51.75,227.4856206933007
1991-09-11,-17.366666666666667,907.6999999999999,12.333333333333334,241.70495327058325
1991-09-12,-23.259999999999998,898.6200000000001,13.6,50.00000000000002
1991-09-13,-27.185714285714287,897.1714285714286,6.25,197.1982180286957
1991-09-14,-30.766666666666666,900.65,4.5,0.6091791258179683
1991-09-15,-24.259999999999998,913.32,9.5,282.14059287084257
1991-09-16,-26.2,926.1,4.0,259.32434809439377
1991-09-17,-15.571428571428571,919.075,,217.7201577294543
1991-09-18,-13.3375,909.8125,53.0,235.74103836436564
1991-09-19,-13.175,918.4125,44.333333333333336,237.61040062658816
1991-09-20,-14.6,908.1833333333334,10.333333333333334,318.8659474076166
1991-09-21,-20.133333333333333,925.6285714285714,10.0,244.9901320772043
1991-09-22,-18.833333333333332,936.1333333333333,6.2,237.02815588896036
1991-09-23,-17.96,935.5625,6.0,245.6824883545114
1991-09-24,-17.516666666666666,935.9375,4.0,330.51029472040307
1991-09-25,-21.6625,940.0625,15.0,227.51437930669928
1991-09-26,-23.433333333333334,933.4833333333332,6.8,360.0
1991-09-27,-21.5,923.2714285714285,5.25,328.30265221763193
1991-09-28,-16.257142857142856,915.6428571428571,10.0,249.42981391944562
1991-09-29,-14.757142857142856,920.6857142857143,19.0,247.77234941393408
1991-09-30,-16.45,922.0142857142857,9.666666666666666,347.70502334221595
1991-10-01,-12.75,925.1166666666667,6.5,282.0886630809869
1991-10-02,-20.557142857142857,936.3857142857142,16.5,257.3174982925037
1991-10-03,-19.15,936.825,9.0,19.936871180862937
1991-10-04,-16.900000000000002,937.95,9.4,237.48562069330072
1991-10-05,-20.7625,939.9375,27.75,213.32956305530234
1991-10-06,-23.157142857142855,936.2142857142857,25.75,205.716067169662
1991-10-07,-22.3875,930.65,49.0,233.3295630553023
1991-10-08,-19.033333333333335,931.5666666666666,7.333333333333333,298.0296339491595
1991-10-09,-17.414285714285715,927.2714285714285,5.142857142857143,325.52084455556206
1991-10-10,-17.142857142857142,925.7714285714285,13.0,234.30266140541534
1991-10-11,-17.233333333333334,922.7666666666668,16.0,301.4347678589562
1991-10-12,-21.025,909.6375,1.5,249.3161599961938
1991-10-13,-20.7,908.3875,13.666666666666666,219.99999999999997
1991-10-14,-17.5125,915.925,28.666666666666668,239.99999999999994
1991-10-15,-17.375,913.0,20.0,228.02963394915952
1991-10-16,-17.7125,894.425,,234.99999999999994
1991-10-17,-13.425,895.6,55.0,232.50476872153658
1991-10-18,-10.271428571428572,898.7142857142857,4.0,235.4758107130853
1991-10-19,-11.5,899.6714285714286,8.0,301.6534418593972
1991-10-20,-13.814285714285715,904.4142857142857,11.0,225.72233732934595
1991-10-21,-16.616666666666667,912.75,11.666666666666666,213.363727411623
1991-10-22,-17.333333333333332,914.9,7.0,226.67043694469766
1991-10-23,-18.0,909.8333333333334,11.0,236.70495327058322
1991-10-24,-19.666666666666668,909.5,9.4,204.9744859128741
1991-10-25,-20.419999999999998,910.4399999999999,8.4,228.1798409552414
1991-10-26,-21.614285714285717,909.7285714285715,9.75,224.3026614054153
1991-10-27,-22.575,907.2125,14.5,220.4064594570682
1991-10-28,-21.95,902.5,6.333333333333333,89.66181069404075
1991-10-29,-22.983333333333334,895.3000000000001,11.4,227.5985056034262
1991-10-30,-20.233333333333334,891.1666666666666,2.0,130.0
1991-10-31,-19.5,896.5,8.0,231.67043694469766
1991-11-01,-18.6,906.125,5.0,335.0
1991-11-02,-14.719999999999999,906.3,12.666666666666666,230.0
1991-11-03,-15.35,907.775,9.333333333333334,226.30212189434607
1991-11-04,-17.7125,912.6,2.6666666666666665,217.62294915586602
1991-11-05,-19.375,912.8625,,224.99999999999997
1991-11-06,-17.2,915.875,3.3333333333333335,233.3295630553023
1991-11-07,-10.3125,923.7125,,232.5433584616548
