Year: 2020  Month: 04  ID: CBD  ARGOS: 99609  Name: Cape Bird           
Lat: 77.22S  Lon: 166.44E  Elev:   38m
2020  92  4  1 0000  -16.1  991.0    2.0  120.8   70.1  444.0
2020  92  4  1 0100  -15.7  990.7    1.8  151.3   72.7  444.0
2020  92  4  1 0200  -15.5  990.4    2.1  192.3   74.9  444.0
2020  92  4  1 0300  -15.4  989.9    3.2  198.5   75.8  444.0
2020  92  4  1 0400  -15.5  989.6    2.7  189.0   74.5  444.0
2020  92  4  1 0500  -15.3  989.1    3.5  196.8   68.4  444.0
2020  92  4  1 0600  -15.0  988.4    6.5  212.8   67.9  444.0
2020  92  4  1 0700  -14.7  987.9    7.3  206.4   68.7  444.0
2020  92  4  1 0800  -14.4  987.7    6.2  194.3   63.6  444.0
2020  92  4  1 0900  -15.2  987.7    2.6   89.2   64.9  444.0
2020  92  4  1 1000  -15.2  987.4    1.5   98.3   66.1  444.0
2020  92  4  1 1100  -14.9  987.1    0.6  169.8   69.0  444.0
2020  92  4  1 1200  -15.0  986.7    3.0  160.6   70.9  444.0
2020  92  4  1 1300  -15.1  986.3    3.3  166.3   71.8  444.0
2020  92  4  1 1400  -15.5  985.5    4.3  175.5   71.6  444.0
2020  92  4  1 1500  -15.6  984.7    5.4  189.8   74.3  444.0
2020  92  4  1 1600  -14.9  984.1    6.5  208.2   75.3  444.0
2020  92  4  1 1700  -15.7  983.5    6.1  196.4   77.1  444.0
2020  92  4  1 1800  -15.2  982.7    7.5  202.3   79.2  444.0
2020  92  4  1 1900  -15.1  981.9    9.1  206.1   79.7  444.0
2020  92  4  1 2000  -14.7  981.4    8.7  215.7   80.2  444.0
2020  92  4  1 2100  -14.5  980.8    9.7  217.2   71.9  444.0
2020  92  4  1 2200  -15.1  980.6    8.6  201.9   76.4  444.0
2020  92  4  1 2300  -15.4  980.0    7.8  192.4   57.0  444.0
2020  93  4  2 0000  -13.4  979.4    7.2  217.9   54.0  444.0
2020  93  4  2 0100  -13.8  979.3    6.4  223.7   48.1  444.0
2020  93  4  2 0200  -13.8  979.0    5.3  217.4   55.8  444.0
2020  93  4  2 0300  -13.8  978.5    4.0  213.9   61.8  444.0
2020  93  4  2 0400  -13.8  978.2    1.1  112.1   56.4  444.0
2020  93  4  2 0500  -14.6  978.0    2.4  100.5   53.0  444.0
2020  93  4  2 0600  -15.5  977.7    3.2  106.5   62.6  444.0
2020  93  4  2 0700  -15.8  977.5    3.1  111.6   65.0  444.0
2020  93  4  2 0800  -16.1  977.3    2.4   92.9   67.2  444.0
2020  93  4  2 0900  -16.0  976.9    2.4   62.1   67.0  444.0
2020  93  4  2 1000  -16.1  976.8    2.8  111.8   65.2  444.0
2020  93  4  2 1100  -16.4  976.7    3.9  116.7   65.6  444.0
2020  93  4  2 1200  -16.5  976.5    3.5  126.4   67.8  444.0
2020  93  4  2 1300  -17.0  976.4    3.3  131.0   68.1  444.0
2020  93  4  2 1400  -17.1  976.3    3.7  134.5   66.7  444.0
2020  93  4  2 1500  -16.1  976.3    2.4  108.4   66.2  444.0
2020  93  4  2 1600  -16.9  976.6    1.8  119.1   70.3  444.0
2020  93  4  2 1700  -17.1  976.8    3.6  176.2   74.6  444.0
2020  93  4  2 1800  -17.2  977.0    2.4  124.8   73.0  444.0
2020  93  4  2 1900  -16.8  977.6    3.1  114.6   64.8  444.0
2020  93  4  2 2000  -17.0  978.0    3.0  126.1   64.1  444.0
2020  93  4  2 2100  -16.7  978.5    2.1  124.9   64.3  444.0
