Year: 2015  Month: 09  ID: CBD  ARGOS: 99504  Name: Cape Bird           
2015 249  9  6 0400  -28.8 1002.2    1.5   92.7   72.7  444.0
2015 249  9  6 0500  -28.7 1002.1    0.7  334.8   73.9  444.0
2015 249  9  6 0600  -29.1 1001.3    2.4  115.6   75.5  444.0
2015 249  9  6 0700  -29.2 1001.3    3.4   97.9   75.8  444.0
2015 249  9  6 0800  -29.3 1000.7    4.2   88.3   75.2  444.0
2015 249  9  6 0900  -29.1  999.2    5.9   79.3   74.9  444.0
2015 249  9  6 1000  -29.2  998.7    6.3   87.7   75.7  444.0
2015 249  9  6 1100  -26.6  998.1    4.0   92.6   76.0  444.0
2015 249  9  6 1200  -26.4  996.1    6.4   78.7   76.0  444.0
2015 249  9  6 1300  -26.5  995.9    6.9   73.0   77.0  444.0
2015 249  9  6 1400  -25.8  993.8    8.0   75.5   73.0  444.0
2015 249  9  6 1500  -25.4  991.8    9.0   72.0   67.5  444.0
2015 249  9  6 1600  -26.2  989.9   11.6   67.9   69.5  444.0
2015 249  9  6 1700  -26.3  986.7   11.9   74.9   64.5  444.0
2015 249  9  6 1800  -24.0  984.8   14.7   89.8   33.0  444.0
2015 249  9  6 1900  -22.6  982.7   14.8   91.1   24.9  444.0
2015 249  9  6 2000  -24.9  980.0   12.2   77.8   59.2  444.0
2015 249  9  6 2100  -25.8  977.1   16.4   77.2   69.0  444.0
2015 249  9  6 2200  -24.9  978.8    7.2  199.0   70.5  444.0
2015 249  9  6 2300  -26.0  978.8    7.5  100.2   72.3  444.0
2015 250  9  7 0000  -26.5  979.4    2.3  114.9   71.0  444.0
2015 250  9  7 0100  -26.5  978.1    3.4   87.6   70.5  444.0
2015 250  9  7 0200  -26.5  977.2    3.2  101.3   70.3  444.0
2015 250  9  7 0300  -25.9  976.7    2.1  104.5   66.2  444.0
2015 250  9  7 0400  -26.2  976.9    2.2  195.2   71.2  444.0
2015 250  9  7 0500  -26.8  976.4    2.1  153.2   76.8  444.0
2015 250  9  7 0600  -26.6  976.2    2.7  110.4   76.1  444.0
2015 250  9  7 0700  -27.7  976.4    6.2   80.0   75.1  444.0
2015 250  9  7 0800  -27.5  977.0    4.7   95.2   74.5  444.0
2015 250  9  7 0900  -27.3  977.0    2.9  224.9   75.6  444.0
2015 250  9  7 1000  -27.8  976.6    2.9  146.6   73.0  444.0
2015 250  9  7 1100  -27.7  976.6    2.7  127.8   73.4  444.0
2015 250  9  7 1200  -27.5  976.3    4.1  198.8   74.8  444.0
2015 250  9  7 1300  -27.8  976.5    4.6  198.2   75.3  444.0
2015 250  9  7 1400  -26.8  977.0    4.4  200.1   73.7  444.0
2015 250  9  7 1500  -26.0  976.8    6.0  197.2   71.8  444.0
2015 250  9  7 1600  -25.9  977.1    5.6  194.7   71.6  444.0
2015 250  9  7 1700  -25.9  977.0    5.8  195.9   72.4  444.0
2015 250  9  7 1800  -26.0  977.0    4.4  159.7   66.8  444.0
2015 250  9  7 1900  -26.0  977.5    4.4  203.3   65.1  444.0
2015 250  9  7 2000  -26.2  978.2    3.1  234.6   66.8  444.0
2015 250  9  7 2100  -27.8  978.9    5.3   80.6   72.7  444.0
2015 250  9  7 2200  -28.5  979.6    5.8   79.5   71.1  444.0
2015 250  9  7 2300  -29.0  980.4    7.7   83.1   68.2  444.0
2015 251  9  8 0000  -28.5  980.7    5.5   62.2   68.9  444.0
2015 251  9  8 0100  -28.6  980.8    5.1   77.8   69.9  444.0
2015 251  9  8 0200  -28.8  981.1    5.7   85.5   68.8  444.0
2015 251  9  8 0300  -29.0  981.7    6.7   81.2   70.8  444.0
2015 251  9  8 0400  -29.4  981.8    6.5   92.8   69.9  444.0
2015 251  9  8 0500  -29.4  982.6    6.8   84.8   67.8  444.0
2015 251  9  8 0600  -29.3  983.2    5.5   96.7   66.2  444.0
2015 251  9  8 0700  -29.0  983.5    1.9  359.9   69.9  444.0
2015 251  9  8 0800  -29.3  983.8    2.9   65.7   67.7  444.0
2015 251  9  8 0900  -29.5  984.2    1.5   71.6   66.2  444.0
2015 251  9  8 1000  -30.0  984.4    3.3  111.8   63.0  444.0
2015 251  9  8 1100  -30.2  984.5    2.8  111.6   63.7  444.0
2015 251  9  8 1200  -30.2  984.8    3.7   97.5   63.8  444.0
2015 251  9  8 1300  -30.6  985.1    3.0  112.4   62.4  444.0
2015 251  9  8 1400  -30.8  985.2    4.1  114.7   56.4  444.0
2015 251  9  8 1500  -30.4  985.0    3.2  119.9   59.0  444.0
2015 251  9  8 1600  -30.8  984.8    3.9  123.1   58.1  444.0
2015 251  9  8 1700  -31.1  984.5    3.8  117.8   56.7  444.0
2015 251  9  8 1800  -30.9  984.8    3.7  113.0   57.8  444.0
2015 251  9  8 1900  -30.8  984.5    2.7  103.0   63.6  444.0
2015 251  9  8 2000  -31.0  984.4    2.7  115.2   62.6  444.0
2015 251  9  8 2100  -30.8  983.9    2.2  112.1   58.1  444.0
2015 251  9  8 2200  -30.3  984.0    2.3  120.7   54.5  444.0
2015 251  9  8 2300  -30.3  983.7    2.6  121.8   53.1  444.0
2015 252  9  9 0000  -30.0  983.4    1.9  119.6   55.1  444.0
2015 252  9  9 0100  -30.2  982.8    2.1  130.6   60.8  444.0
2015 252  9  9 0200  -29.6  982.1    1.7  118.2   63.4  444.0
2015 252  9  9 0300  -29.9  981.5    2.4  112.4   64.8  444.0
2015 252  9  9 0400  -30.1  981.1    3.0   97.3   67.6  444.0
2015 252  9  9 0500  -30.2  980.8    4.3   86.4   68.7  444.0
2015 252  9  9 0600  -30.4  980.4    3.3   79.7   63.3  444.0
2015 252  9  9 0700  -30.1  979.7    5.8   72.4   52.8  444.0
2015 252  9  9 0800  -30.5  979.3    5.5   68.5   60.5  444.0
2015 252  9  9 0900  -30.4  978.4    8.2   75.6   65.1  444.0
2015 252  9  9 1000  -29.0  977.1    8.0   65.4   60.8  444.0
2015 252  9  9 1100  -29.2  976.1    9.7   57.2   69.8  444.0
2015 252  9  9 1200  -28.4  975.8    8.3   72.8   54.3  444.0
2015 252  9  9 1300  -29.0  974.8    8.9   71.1   69.1  444.0
2015 252  9  9 1400  -29.5  974.0   10.9   71.9   70.9  444.0
2015 252  9  9 1500  -28.2  973.4    8.8   73.0   47.7  444.0
2015 252  9  9 1600  -27.1  972.9   10.1   83.3   48.0  444.0
2015 252  9  9 1700  -26.4  972.7    8.0   75.7   47.9  444.0
2015 252  9  9 1800  -27.0  971.8    8.8   66.8   59.2  444.0
2015 252  9  9 1900  -26.5  970.6   11.9   77.4   59.9  444.0
2015 252  9  9 2000  -26.3  970.8   10.1   84.1   51.0  444.0
2015 252  9  9 2100  -26.2  969.7   12.3   92.7   61.6  444.0
2015 252  9  9 2200  -27.0  969.4   11.7   79.5   65.4  444.0
2015 252  9  9 2300  -26.7  969.1   11.0   79.0   67.1  444.0
2015 253  9 10 0000  -27.3  968.1   12.4   71.9   67.2  444.0
2015 253  9 10 0100  -26.9  968.5   10.5   69.5   69.5  444.0
2015 253  9 10 0200  -27.1  968.0   10.7   69.2   70.5  444.0
2015 253  9 10 0300  -25.3  968.0   10.8   75.2   54.4  444.0
2015 253  9 10 0400  -26.8  967.5   11.4   69.0   63.3  444.0
2015 253  9 10 0500  -27.1  968.2   11.8   63.9   65.6  444.0
2015 253  9 10 0600  -27.1  968.6   10.0   75.2   69.2  444.0
2015 253  9 10 0700  -27.5  968.7   10.9   74.3   70.4  444.0
2015 253  9 10 0800  -27.1  970.3    7.0   69.3   66.6  444.0
2015 253  9 10 0900  -27.7  970.9    5.7   65.6   69.1  444.0
2015 253  9 10 1000  -27.7  972.1    2.1   45.0   68.0  444.0
2015 253  9 10 1100  -28.1  972.7    2.1  106.7   64.9  444.0
2015 253  9 10 1200  -28.3  973.4    2.2  130.3   63.4  444.0
2015 253  9 10 1300  -27.8  973.6    0.9  144.0   66.5  444.0
2015 253  9 10 1400  -28.6  974.2    3.4  111.5   66.3  444.0
2015 253  9 10 1500  -28.1  975.1    4.2   96.6   67.9  444.0
2015 253  9 10 1600  -28.5  975.8    3.3  104.5   68.2  444.0
2015 253  9 10 1700  -28.6  976.2    2.1  107.6   70.3  444.0
2015 253  9 10 1800  -29.6  977.4    5.5   45.6   69.1  444.0
2015 253  9 10 1900  -30.1  977.9    3.6   83.2   67.9  444.0
2015 253  9 10 2000  -29.5  978.5    1.7  206.7   67.3  444.0
2015 253  9 10 2100  -29.5  978.9    2.3  227.6   68.0  444.0
2015 253  9 10 2200  -29.9  979.1    2.3  168.8   65.3  444.0
2015 253  9 10 2300  -29.5  979.3    2.9  219.2   63.2  444.0
2015 254  9 11 0000  -29.1  979.1    3.1  139.9   56.7  444.0
2015 254  9 11 0100  -29.5  978.7    0.6  102.6   60.6  444.0
2015 254  9 11 0200  -29.9  978.4    1.7   73.9   66.6  444.0
2015 254  9 11 0300  -29.9  978.2    2.7   75.3   68.7  444.0
2015 254  9 11 0400  -29.5  977.8    1.5  114.5   65.1  444.0
2015 254  9 11 0500  -29.5  977.8    1.5  119.2   60.8  444.0
2015 254  9 11 0600  -30.2  977.7    2.0  108.7   66.4  444.0
2015 254  9 11 0700  -30.9  977.1    2.5  110.8   68.2  444.0
2015 254  9 11 0800  -31.0  976.8    2.6  100.9   67.6  444.0
2015 254  9 11 0900  -31.3  976.2    3.0  111.1   64.9  444.0
2015 254  9 11 1000  -30.8  975.5    2.8   62.2   66.4  444.0
2015 254  9 11 1100  -31.1  975.3    3.4   51.2   67.7  444.0
2015 254  9 11 1200  -31.3  974.9    4.6   56.6   66.8  444.0
2015 254  9 11 1300  -31.7  974.1    5.0   86.1   61.4  444.0
2015 254  9 11 1400  -31.7  973.4    5.7   80.6   59.9  444.0
2015 254  9 11 1500  -32.1  972.3    6.7   73.6   61.4  444.0
2015 254  9 11 1600  -31.8  971.9    6.7   67.7   63.9  444.0
2015 254  9 11 1700  -31.6  971.2    7.1   67.7   63.9  444.0
2015 254  9 11 1800  -31.2  970.5    7.7   62.6   62.3  444.0
2015 254  9 11 1900  -30.8  969.7   10.6   82.3   58.0  444.0
2015 254  9 11 2000  -30.4  968.8   11.8   83.9   58.4  444.0
2015 254  9 11 2100  -30.3  968.4   11.3   70.8   65.1  444.0
2015 254  9 11 2200  -29.9  967.9   11.8   79.7   64.5  444.0
2015 254  9 11 2300  -29.4  968.0   10.6   76.3   58.7  444.0
2015 255  9 12 0000  -28.5  967.8   11.4   92.6   47.4  444.0
2015 255  9 12 0100  -28.8  967.7    9.8   83.3   48.5  444.0
2015 255  9 12 0200  -28.5  966.9   11.2   83.5   49.4  444.0
2015 255  9 12 0300  -28.5  967.1   10.2   81.0   45.1  444.0
2015 255  9 12 0400  -29.4  966.9    8.4   60.1   55.2  444.0
2015 255  9 12 0500  -30.6  966.5    8.7   62.5   68.0  444.0
2015 255  9 12 0600  -30.7  966.7    8.9   67.1   70.2  444.0
2015 255  9 12 0700  -30.7  966.9    9.3   68.3   70.8  444.0
2015 255  9 12 0800  -30.4  967.4    6.4   68.4   65.4  444.0
2015 255  9 12 0900  -30.9  967.9    5.2   66.4   70.2  444.0
2015 255  9 12 1000  -31.4  968.3    2.1  111.9   71.4  444.0
2015 255  9 12 1100  -31.5  968.2    2.5  125.7   70.9  444.0
2015 255  9 12 1200  -31.0  968.1    2.7  155.0   67.5  444.0
2015 255  9 12 1300  -31.2  968.0    2.3  140.4   58.0  444.0
2015 255  9 12 1400  -31.3  968.1    2.3   95.6   53.0  444.0
2015 255  9 12 1500  -31.6  968.6    2.2  122.3   57.1  444.0
2015 255  9 12 1600  -31.8  968.7    1.2  131.2   60.7  444.0
2015 255  9 12 1700  -32.3  969.0    2.4  136.1   68.0  444.0
2015 255  9 12 1800  -32.4  969.4    2.3  129.8   62.6  444.0
2015 255  9 12 1900  -32.6  969.5    2.0  135.3   64.8  444.0
2015 255  9 12 2000  -32.2  969.6    1.7  137.0   64.2  444.0
2015 255  9 12 2100  -32.2  969.8    2.0  132.9   68.4  444.0
2015 255  9 12 2200  -31.7  969.8    2.1  134.1   63.6  444.0
2015 255  9 12 2300  -30.7  970.0    2.5   83.0   64.4  444.0
2015 256  9 13 0000  -31.5  970.7    1.0  106.3   65.1  444.0
2015 256  9 13 0100  -31.2  971.0    1.2   85.5   68.1  444.0
2015 256  9 13 0200  -31.5  970.7    2.1   44.3   70.2  444.0
2015 256  9 13 0300  -32.4  971.1    2.5  224.5   67.9  444.0
2015 256  9 13 0400  -31.3  971.4    1.4  206.0   68.5  444.0
2015 256  9 13 0500  -31.9  971.7    3.5  208.1   68.0  444.0
2015 256  9 13 0600  -32.3  971.6    3.5  183.4   69.4  444.0
2015 256  9 13 0700  -32.7  971.9    6.0  181.3   66.2  444.0
2015 256  9 13 0800  -33.2  971.9    4.5  163.1   61.8  444.0
2015 256  9 13 0900  -32.5  972.1    2.9  173.6   55.5  444.0
2015 256  9 13 1000  -33.1  972.1    1.2   93.0   58.0  444.0
2015 256  9 13 1100  -33.4  971.6    3.3  101.1   60.7  444.0
2015 256  9 13 1200  -33.3  971.2    4.5   81.9   65.1  444.0
2015 256  9 13 1300  -32.3  970.2    5.6   92.9   55.7  444.0
2015 256  9 13 1400  -32.7  969.4    5.5   82.6   53.7  444.0
2015 256  9 13 1500  -32.4  967.5    7.6   75.8   53.2  444.0
2015 256  9 13 1600  -32.4  965.7    7.8   77.0   52.6  444.0
2015 256  9 13 1700  -32.5  963.5    8.4   67.5   62.1  444.0
2015 256  9 13 1800  -32.3  961.8   10.1   71.4   61.0  444.0
2015 256  9 13 1900  -32.1  959.3   10.2   67.9   66.2  444.0
2015 256  9 13 2000  -29.7  957.7    9.8   75.8   55.8  444.0
2015 256  9 13 2100  -28.9  955.7   15.5   89.6   40.7  444.0
2015 256  9 13 2200  -29.2  953.5   13.5   82.3   43.0  444.0
2015 256  9 13 2300  -29.3  951.1   13.3   80.9   48.9  444.0
2015 257  9 14 0000  -28.6  949.2   13.8   73.6   51.1  444.0
2015 257  9 14 0100  -28.7  947.9   11.1   65.6   54.6  444.0
2015 257  9 14 0200  -29.0  947.7    9.2   71.9   58.0  444.0
2015 257  9 14 0300  -28.8  946.5    7.2   67.4   56.1  444.0
2015 257  9 14 0400  -28.4  945.7    5.7   67.1   44.2  444.0
2015 257  9 14 0500  -28.1  944.9    5.2   74.7   41.0  444.0
2015 257  9 14 0600  -27.4  944.2    5.0   76.8   38.8  444.0
2015 257  9 14 0700  -26.8  944.2    3.4   82.7   29.2  444.0
2015 257  9 14 0800  -27.2  944.3    1.1  104.1   32.4  444.0
2015 257  9 14 0900  -28.5  944.9    3.2  154.9   42.0  444.0
2015 257  9 14 1000  -28.9  946.0    2.2  166.9   56.9  444.0
2015 257  9 14 1100  -30.0  947.3    1.9  102.0   60.0  444.0
2015 257  9 14 1200  -29.1  947.7    5.2   90.7   57.3  444.0
2015 257  9 14 1300  -29.2  949.2    5.7   86.1   71.6  444.0
2015 257  9 14 1400  -28.5  951.5    1.3  110.9   60.4  444.0
2015 257  9 14 1500  -28.8  953.7    3.9  168.6   58.8  444.0
2015 257  9 14 1600  -27.9  954.8    1.3  131.2   56.3  444.0
2015 257  9 14 1700  -28.6  953.9    5.6  176.2   62.7  444.0
2015 257  9 14 1800  -27.7  955.3    2.2   88.5   55.9  444.0
2015 257  9 14 1900  -26.5  957.5    2.7   83.5   51.9  444.0
2015 257  9 14 2000  -27.0  959.5    1.6   75.8   53.2  444.0
2015 257  9 14 2100  -26.0  958.5    4.6   89.0   45.9  444.0
2015 257  9 14 2200  -26.3  960.6    3.7  284.4   62.0  444.0
2015 257  9 14 2300  -26.8  962.0    3.8   69.2   60.4  444.0
2015 258  9 15 0000  -26.0  963.0    3.3   65.8   56.8  444.0
2015 258  9 15 0100  -26.0  963.8    3.5   80.7   61.5  444.0
2015 258  9 15 0200  -25.4  964.9    1.7  117.0   60.4  444.0
2015 258  9 15 0300  -24.9  965.8    4.9  109.2   56.4  444.0
2015 258  9 15 0400  -25.4  967.4    4.3  165.7   65.2  444.0
2015 258  9 15 0500  -25.5  968.2    7.5  153.3   63.5  444.0
2015 258  9 15 0600  -25.4  969.1    7.3  165.7   57.3  444.0
2015 258  9 15 0700  -25.2  969.9    3.5  165.3   56.5  444.0
2015 258  9 15 0800  -25.4  971.4    3.7  261.7   63.4  444.0
2015 258  9 15 0900  -26.0  972.2    1.5  281.8   59.8  444.0
2015 258  9 15 1000  -25.8  973.0    2.4  112.5   65.5  444.0
2015 258  9 15 1100  -25.5  973.5    1.8   98.6   61.7  444.0
2015 258  9 15 1200  -26.0  973.6    7.7   72.2   56.6  444.0
2015 258  9 15 1300  -26.0  974.4    5.2   73.9   61.5  444.0
2015 258  9 15 1400  -25.9  974.7    4.6   71.5   71.2  444.0
2015 258  9 15 1500  -25.7  974.5    5.9   95.2   63.4  444.0
2015 258  9 15 1600  -25.8  973.7    7.3   87.9   64.0  444.0
2015 258  9 15 1700  -25.8  973.5    6.5   78.7   63.5  444.0
2015 258  9 15 1800  -25.9  973.1    7.1   77.3   63.5  444.0
2015 258  9 15 1900  -26.2  971.8    8.6   85.9   63.1  444.0
2015 258  9 15 2000  -26.3  970.3   13.6   89.0   60.5  444.0
2015 258  9 15 2100  -26.2  968.7   12.2   90.3   59.9  444.0
2015 258  9 15 2200  -27.1  969.1   10.7   58.5   69.0  444.0
2015 258  9 15 2300  -26.9  969.3    8.0   74.3   73.4  444.0
2015 259  9 16 0000  -27.5  968.6    9.2   90.8   66.0  444.0
2015 259  9 16 0100  -26.8  967.1   10.5   97.9   57.0  444.0
2015 259  9 16 0200  -27.5  966.5    9.7   74.3   42.3  444.0
2015 259  9 16 0300  -27.3  966.6   10.2   73.8   52.2  444.0
2015 259  9 16 0400  -26.9  966.9   10.4   73.1   38.4  444.0
2015 259  9 16 0500  -27.2  965.8   14.2   88.4   49.2  444.0
2015 259  9 16 0600  -27.2  966.3   14.2   88.6   49.8  444.0
2015 259  9 16 0700  -26.8  966.2   12.7   88.8   41.2  444.0
2015 259  9 16 0800  -27.0  967.7    9.9   85.2   44.0  444.0
2015 259  9 16 0900  -27.2  968.0    8.8   96.1   46.8  444.0
2015 259  9 16 1000  -26.6  968.5    6.3   92.5   39.0  444.0
2015 259  9 16 1100  -27.0  968.9    2.0   85.3   45.6  444.0
2015 259  9 16 1200  -26.8  968.8    5.8  168.3   53.0  444.0
2015 259  9 16 1300  -27.0  969.3    5.6  159.9   60.5  444.0
