month,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1,,,,,,,,,,,,,,,,,,,,,,,,,0.012867119380267862,0.06792620722046888,0.08376988236155866,0.2226395899751404,0.09306929269825215,0.0,0.13051751531851966,0.6026848229462156,0.34082021603387774,0.020400804308104595,0.21937391646123078,0.14242066986028856,0.5918495921745123,0.00387059871060082,0.10634863678375922,0.09102475326241284,0.23338202718513643,0.055455636952549694,0.015679807838506813,0.014091406566473466,0.25712465415668223,0.08225890784886412,0.006681704488801083,0.006751422147242783,0.5330012325435329,0.0808295297231628,0.0008799628515472538,0.15392184783690913,0.19326596695147738,,0.1076411012096625,0.19155192561150566,0.0005416983699621649,0.07692364318919145,,,
2,,,,,,,,,,,,,,,,,,,,,,,,0.006381234838622658,0.1392251877154296,0.3214231198041683,0.22434145703103917,0.0013953937523675114,0.05702173677642559,0.5256552730289374,0.49710351393893476,0.11752117866726879,0.020450504754984593,0.0786310278465547,0.1070187028351319,0.033132938165615085,0.2998757013966839,0.0033387969539876014,0.12372766554845306,0.031151549416875007,0.0,0.21488235956511617,0.12667805134252572,0.2005388262988009,0.842670166513789,0.3863129214891076,0.0014982786503053703,0.02665132671566211,0.17326105367074804,0.7700380331417361,0.1544003896766319,0.020452951767058487,0.16626004684691717,,0.32224228035994834,0.05998301925010273,0.0,0.06390213107651214,,,
3,,,,,,,,,,,,,,,,,,,,,,,,0.0782988978136213,0.3005578947762716,0.056250925384472475,0.11043041618932765,0.3406308498229992,0.01327149984856532,0.18108622880132488,2.204246110405302,0.09954643763679964,0.010213155546920046,1.25660051747803,1.258770905454694,0.2446891380481224,0.2209131651450635,0.28194274383752044,0.009017828162744771,0.7515132425879564,0.8386884010850004,0.11127739096222158,0.16783133679463663,0.08332428398566918,0.14164625924853694,0.48584301239226757,0.047284671944471356,0.02022590813150071,0.06519419862930025,0.7075032100265342,0.5469833120716046,0.4493946032549406,0.4598157110977409,,0.3406216708765673,0.11596730223732918,0.06521601952422504,0.0,,,
4,,,,,,,,,,,,,,,,,,,,,,,,0.05291010109274401,0.5496482001280664,0.09786239995882741,0.020603719847528675,0.4522041998638118,0.0034306044097215205,0.6649514408950276,0.2233143710778825,0.38184565768732603,1.5329363062003218,0.32603852955412604,0.5333359061113861,0.9005598741549481,1.1213864727355933,0.9794972321704216,0.41989995870331354,0.6024271332431866,0.6962154589269876,0.0995516740765128,0.011277780729411793,0.5434122507370385,0.17216517552447475,0.49669609055092173,0.8097564754529641,0.07685809400847601,1.1681615948123338,0.14590340694046,,0.32411608140062903,0.12617291515451903,,0.26689330381207793,1.012440430807868,0.6938260071627234,0.9297573153184835,,,
5,,,,,,,,,,,,,,,,,,,,,,,,0.630462891540659,0.25643230038116893,0.992647918845775,0.046871085547295285,0.21166996407709743,0.021977738611809926,0.1855678398269167,0.009256410453551788,0.08295244065724444,0.8231197661289827,1.553680440117449,1.3299729210842677,0.059837380447265456,1.277573376525924,0.2726171292328412,0.8404834412464797,2.156067885159348,0.36212638287950716,0.5919562718285667,0.3819148812631703,0.1923433923282643,0.13351406664011015,0.17752288647410663,0.31486570060737895,2.0543415156118203,1.0306881271364243,1.0192711833398382,,0.016028240250391165,0.8339707703266113,,0.6827886410181974,0.7810064679154289,0.8010654480597117,0.2732411065576149,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,0.20020241855578322,0.31771265045906943,0.1953490495962918,0.0,1.528541440262116,0.20982479324450673,0.037942204395921206,0.6351918778495601,0.39432660826745364,1.9533828408711933,0.1464817861423967,0.18693647161214338,0.5618909978437739,0.14925237456741794,0.022487040839218805,1.3209590337665562,0.7176123794024598,1.1286958523446515,0.717704986690609,1.8743779377132153,0.039033988032625345,0.4093336423405135,0.8272221311761679,0.32589290659301196,0.02623856168578494,,0.6194442914139792,0.08296894778395263,,,1.8262453377737085,,1.3810311314348414,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,0.6329947136406946,0.005799121034185171,0.07801539810204308,1.2294881210479929,1.0724255732726473,0.4817852877581593,0.001666919551754279,0.6119340838492571,0.26161368877509694,0.7677845043910319,3.6174695582423704,0.42274318382380577,0.1483787308152082,0.1158197806321393,0.46905186590578324,0.0,0.5510808607456265,0.16075141106160548,0.0421118227372665,0.19657837499061695,1.0156537830691659,0.862429580156746,1.2449302063780954,0.4044992492908872,0.16972970164836293,,0.7247959738643591,0.0,,,,,0.22064132197128836,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,3.5705949000107053,0.06561612454811847,0.5517037598276114,0.42747726976075195,0.6251688475171965,0.2973694460065438,0.2477083532244393,1.0943681174154156,1.2558937986334109,0.321418919713953,1.7138742964946359,0.17344466950468282,0.08536832033626557,0.018585767356726426,0.09904015323393564,0.5864723867035881,0.040418751342914276,1.1571487436818058,0.5084019811197259,0.2097027614810185,0.17321568319551378,0.1174433704398561,0.9713054238298457,0.6480220637517976,0.9201436061217324,0.0,,1.3335914610949924,0.17205165137536904,,,,,0.22267956706501146,,,
9,,,,,,,,,,,,,,,,,,,,,,,,0.4972369034996552,1.2793344522192698,0.10184788411001305,1.3177688107746621,0.879094190493155,0.718723544795941,1.1833523184385772,0.6350836106438276,1.6900199689497106,0.003928109935193264,0.6655398002957335,0.2052499051232222,0.3938047481310741,0.47504481260967807,0.2317104704963527,0.48072152825181236,0.27139439173356633,0.14892197570805088,0.7086409621312363,0.11128357924538443,0.39318041175795987,1.644301499950327,0.465208328967008,0.0475798393509505,0.07752590357580856,0.3642096476169162,0.0031436392195048446,,0.24572022102831326,0.2875769684902026,,0.5402379647851681,0.8659932398993695,0.25853642447703107,1.4057970198871208,,,
10,,,,,,,,,,,,,,,,,,,,,,,,0.2193592180047549,0.0,0.7440382732040655,0.08086432382573519,1.0410555769669263,0.856822188774889,0.5911498692867843,0.5046279847747225,0.15493690750422254,2.093051862036282,0.09692035802740734,,1.8266981121411356,1.1230782176365335,1.3465687913395301,0.0,0.5539017647285469,0.06143282696859922,0.2009446080723041,0.701623069270355,0.06339551529132118,0.46979438596587186,0.521789837339529,0.3976440427357436,0.2922630894964689,0.2535979273163963,0.003342677995009273,,0.28669926455590383,0.4314897729387006,,0.2635086805231587,0.28064549605024686,0.7201356715693512,0.022817636311170977,,,
