DateTime,SB_T,SB_P,SB_SI,LE_T,LE_P,LE_SI,MR_T,MR_P,MR_SI,GL_T,GL_P,GL_SI,SW_T,SW_P,SW_SI,MY_T,MY_P,MY_SI,FR_T,FR_P,FR_SI,LR_T,LR_P,LR_SI,MP_T,MP_P,MP_SI,AR_T,AR_P,AR_SI,MN_T,MN_P,MN_SI,AL_T,AL_P,AL_SI,SV_T,SV_P,SV_SI
1964-09-30,,1005.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-01,-24.6,997.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-02,-25.8,997.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-03,-28.3,989.1,0.30438129587972734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-04,-26.2,976.2,0.30438129587972734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-05,-13.4,981.2,0.30438129587972734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-06,-13.8,976.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-07,-19.4,966.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-08,-21.4,960.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-09,-16.5,960.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-10,-17.0,960.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-11,-19.3,963.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-12,-19.4,972.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-13,-18.6,984.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-14,-19.3,985.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-15,-20.9,984.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-16,-23.6,993.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-17,-25.5,987.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-18,-27.9,988.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-19,-26.1,991.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-20,-23.1,986.8,0.06231822053167068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-21,-24.4,981.7,0.06231822053167068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-22,-20.8,988.5,0.06231822053167068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-23,-23.8,988.7,1.0340610333349283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-24,-25.6,970.9,1.1890204422044592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-25,-25.8,981.8,1.1890204422044592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-26,-23.4,989.0,0.15495940886953086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-27,-24.1,986.6,0.46390343340599344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-28,-21.3,977.2,0.46390343340599344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-29,-14.2,966.1,0.46390343340599344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-30,-10.5,966.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-10-31,-10.6,973.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-01,-13.7,978.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-02,-15.4,979.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-03,-14.0,982.1,0.15534302132010674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-04,-17.4,977.1,0.15534302132010674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-05,-16.4,985.6,0.15534302132010674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-06,-11.0,986.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-07,-9.3,986.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-08,-9.6,998.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-09,-5.5,999.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-10,-5.1,998.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-11,-7.0,1000.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-12,-10.7,1004.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-13,-10.7,1000.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-14,-12.9,996.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-15,-14.2,996.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-16,-12.4,996.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-17,-9.1,1000.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-18,-8.8,998.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-19,-9.6,999.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-20,-8.3,997.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-21,-10.5,991.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-22,-11.0,994.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-23,-9.5,992.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-24,-7.9,989.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-25,-8.2,989.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-26,-8.2,996.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-27,-7.5,998.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-28,-5.4,992.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-29,-7.2,995.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-11-30,-8.2,1002.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-01,-8.0,996.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-02,-7.1,990.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-03,-8.4,993.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-04,-8.4,1000.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-05,-5.9,998.0,0.02067192324889845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-06,-6.3,987.5,0.02067192324889845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-07,-6.9,993.3,0.22753409232997288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-08,-9.6,986.3,1.0176417659785029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-09,-11.3,980.2,1.0323178878911634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-10,-6.5,989.0,0.8254557188100891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-11,-3.8,988.9,0.056418290876853044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-12,-6.2,989.7,0.041742168964192576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-13,-7.4,993.8,0.041742168964192576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-14,-7.8,997.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-15,-7.8,999.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-16,-2.8,999.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-17,-3.2,1001.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-18,-4.1,995.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-19,-3.3,995.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-20,-2.1,992.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-21,-2.8,993.2,0.02912580970290992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-22,-5.8,991.2,0.02912580970290992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-23,-6.2,995.9,0.02912580970290992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-24,-6.1,998.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-25,-2.8,996.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-26,-3.0,998.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-27,-3.9,996.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-28,-0.5,996.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-29,-0.3,1002.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-30,-0.3,998.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1964-12-31,-2.0,994.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-01,-4.5,994.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-02,-4.4,991.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-03,-2.0,993.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-04,-7.3,995.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-05,-3.8,996.4,0.07893094011080293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-06,-5.5,989.7,0.1074250037167697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-07,-4.4,990.2,0.21792622783114746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-08,-4.7,985.5,0.49943800910472474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-09,-8.2,987.1,0.621552050993736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-10,-5.7,987.6,0.5110508268793583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-11,-0.5,993.8,0.15060810549497805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-12,1.3,997.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-13,-0.3,1000.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-14,-1.3,998.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-15,-2.8,1000.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-16,-4.4,996.8,0.052800374323733495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-17,-5.7,991.0,0.052800374323733495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-18,-6.7,994.3,0.052800374323733495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-19,-6.4,1001.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-20,-3.8,1001.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-21,-5.9,994.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-22,-2.2,994.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-23,-2.5,999.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-24,-5.7,998.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-25,-5.6,991.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-26,-4.7,990.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-27,-5.1,994.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-28,-3.5,995.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-29,-5.0,998.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-30,-7.1,999.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-01-31,-5.3,1003.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-01,-6.2,1003.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-02,-7.5,1007.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-03,-8.2,1004.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-04,-10.0,1007.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-05,-7.9,1004.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-06,-7.1,1000.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-07,-5.1,1007.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-08,-6.6,1005.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-09,-9.2,1005.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-10,-8.0,1007.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-11,-9.8,1005.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-12,-11.6,997.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-13,-14.7,992.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-14,-12.7,1003.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-15,-6.3,1005.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-16,-7.9,1004.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-17,-7.3,1006.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-18,-8.4,999.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-19,-8.6,1003.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-20,-7.4,1008.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-21,-10.7,1004.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-22,-12.2,1004.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-23,-17.2,1008.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-24,-18.3,1006.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-25,-15.1,1008.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-26,-17.1,1008.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-27,-16.1,1006.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-02-28,-17.0,1002.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-01,-16.6,1006.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-02,-20.4,1009.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-03,-18.4,1011.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-04,-18.4,1011.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-05,-19.8,1014.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-06,-20.7,1007.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-07,-23.0,997.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-08,-20.0,1005.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-09,-23.8,1002.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-10,-23.5,997.7,0.35612201289104656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-11,-22.4,982.4,0.4498246435199635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-12,-24.8,989.4,0.4498246435199635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-13,-25.1,992.8,0.09370263062891687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-14,-31.8,992.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-15,-19.4,990.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-16,-20.7,973.4,0.061069368168997135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-17,-21.6,966.2,0.8056713229281571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-18,-25.1,975.2,0.8056713229281571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-19,-17.4,976.3,0.74460195475916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-20,-18.9,976.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-21,-20.2,986.9,0.08818309492121959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-22,-23.4,987.6,0.3195486761996623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-23,-24.7,985.4,0.3195486761996623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-24,-29.7,992.1,0.2313655812784427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-25,-29.0,995.2,0.4522515195738667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-26,-30.9,987.4,1.593461630487825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-27,-33.1,982.9,2.229206830683049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-28,-29.1,983.1,2.6677094417241842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-29,-32.7,984.2,4.6078245463339655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-30,-36.9,975.5,5.348748685089835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-03-31,-35.3,982.6,4.457994554474833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-01,-31.6,985.8,1.376669338951093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-02,-32.9,963.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-03,-33.1,984.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-04,-28.8,983.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-05,-27.5,979.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-06,-29.6,968.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-07,-30.9,991.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-08,-27.0,993.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-09,-26.1,988.2,0.15379648019709147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-10,-22.4,985.1,0.16098010984345962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-11,-24.9,986.0,0.16098010984345962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-12,-25.1,968.4,0.007183629646368134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-13,-25.8,986.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-14,-21.2,997.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-15,-21.5,993.2,0.02398079112993781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-16,-23.9,984.3,0.02398079112993781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-17,-25.5,998.4,0.02398079112993781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-18,-25.1,990.8,0.0734013207667066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-19,-24.5,974.3,0.0734013207667066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-20,-25.9,982.0,0.0734013207667066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-21,-13.7,994.2,0.3563586394359889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-22,-17.0,987.5,0.3563586394359889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-23,-19.8,994.6,0.3563586394359889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-24,-19.3,993.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-25,-12.8,991.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-26,-13.5,996.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-27,-14.9,1009.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-28,-16.4,1016.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-29,-18.5,1009.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-04-30,-24.1,1006.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-01,-28.0,1004.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-02,-32.0,1013.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-03,-30.8,992.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-04,-31.2,990.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-05,-32.8,1003.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-06,-29.6,1007.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-07,-31.3,1002.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-08,-34.0,1007.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-09,-33.0,1010.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-10,-32.4,1007.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-11,-31.4,1008.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-12,-33.3,1015.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-13,-39.0,1005.6,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-14,-39.6,997.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-15,-38.0,991.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-16,-41.0,986.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-17,-42.2,994.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-18,-38.9,1001.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-19,-43.7,1005.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-20,-44.4,1014.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-21,-37.0,1017.7,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-22,-42.3,1021.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-23,-43.5,1005.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-24,-44.6,994.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1965-05-25,-36.8,997.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
